time,vga,vgb,vgc,vca,vcb,vcc,ia,ib,ic,p,q,v,i
0.000000, 0.000000, -0.086603, 0.086603, 0.000000, 0.000000, 0.000000, 0.000000, -0.000163, 0.000163, 0.000019, -0.000000, 0.100000, 0.000188
0.000050, 0.001885, -0.087530, 0.085645, 0.000000, -0.000000, 0.000000, 0.000036, -0.003444, 0.003408, 0.000396, 0.000004, 0.100000, 0.003956
0.000100, 0.003769, -0.088426, 0.084656, 0.000000, -0.000000, 0.000000, 0.000142, -0.006756, 0.006614, 0.000772, 0.000015, 0.100000, 0.007720
0.000150, 0.005652, -0.089290, 0.083638, 0.000000, -0.000000, 0.000000, 0.000319, -0.010098, 0.009779, 0.001148, 0.000033, 0.100000, 0.011480
0.000200, 0.007533, -0.090123, 0.082590, 0.000000, -0.000000, 0.000000, 0.000568, -0.013469, 0.012901, 0.001522, 0.000058, 0.100000, 0.015235
0.000250, 0.009411, -0.090924, 0.081513, 0.000000, -0.000000, 0.000000, 0.000886, -0.016867, 0.015981, 0.001896, 0.000090, 0.100000, 0.018986
0.000300, 0.011286, -0.091692, 0.080406, 0.000000, -0.000000, 0.000000, 0.001275, -0.020292, 0.019017, 0.002269, 0.000129, 0.100000, 0.022731
0.000350, 0.013156, -0.092428, 0.079272, 0.000000, -0.000000, 0.000000, 0.001735, -0.023742, 0.022007, 0.002641, 0.000176, 0.100000, 0.026470
0.000400, 0.015023, -0.093131, 0.078108, 0.000000, -0.000000, 0.000000, 0.002264, -0.027216, 0.024952, 0.003012, 0.000229, 0.100000, 0.030204
0.000450, 0.016883, -0.093801, 0.076918, 0.000000, -0.000000, 0.000000, 0.002863, -0.030712, 0.027849, 0.003381, 0.000289, 0.100000, 0.033931
0.000500, 0.018738, -0.094438, 0.075700, 0.000000, -0.000000, 0.000000, 0.003531, -0.034230, 0.030698, 0.003748, 0.000356, 0.100000, 0.037652
0.000550, 0.020586, -0.095041, 0.074454, 0.000000, -0.000000, 0.000000, 0.004269, -0.037768, 0.033499, 0.004114, 0.000429, 0.100000, 0.041366
0.000600, 0.022427, -0.095610, 0.073183, 0.000000, -0.000000, 0.000000, 0.005075, -0.041324, 0.036249, 0.004478, 0.000510, 0.100000, 0.045073
0.000650, 0.024260, -0.096145, 0.071885, 0.000000, -0.000000, 0.000000, 0.005950, -0.044898, 0.038948, 0.004841, 0.000597, 0.100000, 0.048773
0.000700, 0.026084, -0.096647, 0.070562, 0.000000, -0.000000, 0.000000, 0.006893, -0.048488, 0.041595, 0.005201, 0.000691, 0.100000, 0.052464
0.000750, 0.027899, -0.097113, 0.069214, 0.000000, -0.000000, 0.000000, 0.007904, -0.052093, 0.044189, 0.005559, 0.000792, 0.100000, 0.056148
0.000800, 0.029704, -0.097546, 0.067842, 0.000000, -0.000000, -0.000000, 0.008982, -0.055712, 0.046730, 0.005914, 0.000899, 0.100000, 0.059823
0.000850, 0.031499, -0.097943, 0.066445, 0.000000, 0.000000, -0.000000, 0.010126, -0.059343, 0.049216, 0.006268, 0.001013, 0.100000, 0.063489
0.000900, 0.033282, -0.098306, 0.065024, 0.000000, 0.000000, -0.000000, 0.011337, -0.062984, 0.051647, 0.006618, 0.001134, 0.100000, 0.067146
0.000950, 0.035053, -0.098634, 0.063581, 0.000000, 0.000000, -0.000000, 0.012614, -0.066636, 0.054021, 0.006966, 0.001260, 0.100000, 0.070794
0.001000, 0.036812, -0.098927, 0.062115, 0.000000, 0.000000, -0.000000, 0.013956, -0.070295, 0.056339, 0.007312, 0.001394, 0.100000, 0.074432
0.001050, 0.038558, -0.099185, 0.060627, 0.000000, 0.000000, -0.000000, 0.015363, -0.073962, 0.058598, 0.007654, 0.001533, 0.100000, 0.078060
0.001100, 0.040291, -0.099408, 0.059117, -0.000000, 0.000000, -0.000000, 0.016835, -0.077634, 0.060799, 0.007993, 0.001679, 0.100000, 0.081678
0.001150, 0.042009, -0.099595, 0.057586, -0.000000, 0.000000, -0.000000, 0.018369, -0.081310, 0.062941, 0.008329, 0.001832, 0.100000, 0.085285
0.001200, 0.043712, -0.099747, 0.056035, -0.000000, 0.000000, -0.000000, 0.019967, -0.084989, 0.065022, 0.008662, 0.001990, 0.100000, 0.088881
0.001250, 0.045399, -0.099863, 0.054464, -0.000000, 0.000000, -0.000000, 0.021627, -0.088670, 0.067043, 0.008992, 0.002154, 0.100000, 0.092466
0.001300, 0.047070, -0.099944, 0.052873, -0.000000, 0.000000, -0.000000, 0.023349, -0.092351, 0.069002, 0.009318, 0.002325, 0.100000, 0.096039
0.001350, 0.048725, -0.099989, 0.051264, -0.000000, 0.000000, -0.000000, 0.025132, -0.096031, 0.070899, 0.009641, 0.002501, 0.100000, 0.099600
0.001400, 0.050362, -0.099999, 0.049637, -0.000000, 0.000000, -0.000000, 0.026975, -0.099709, 0.072733, 0.009960, 0.002684, 0.100000, 0.103149
0.001450, 0.051982, -0.099973, 0.047992, -0.000000, 0.000000, -0.000000, 0.028878, -0.103382, 0.074504, 0.010275, 0.002872, 0.100000, 0.106686
0.001500, 0.053583, -0.099912, 0.046330, -0.000000, 0.000000, -0.000000, 0.030840, -0.107051, 0.076211, 0.010586, 0.003066, 0.100000, 0.110209
0.001550, 0.055165, -0.099816, 0.044651, -0.000000, 0.000000, -0.000000, 0.032860, -0.110713, 0.077854, 0.010893, 0.003265, 0.100000, 0.113720
0.001600, 0.056727, -0.099683, 0.042957, -0.000000, 0.000000, -0.000000, 0.034937, -0.114368, 0.079431, 0.011196, 0.003470, 0.100000, 0.117217
0.001650, 0.058269, -0.099516, 0.041247, -0.000000, 0.000000, -0.000000, 0.037071, -0.118013, 0.080943, 0.011495, 0.003680, 0.100000, 0.120701
0.001700, 0.059790, -0.099313, 0.039522, -0.000000, 0.000000, -0.000000, 0.039260, -0.121648, 0.082388, 0.011790, 0.003896, 0.100000, 0.124171
0.001750, 0.061291, -0.099075, 0.037784, -0.000000, 0.000000, -0.000000, 0.041505, -0.125272, 0.083767, 0.012080, 0.004118, 0.100000, 0.127626
0.001800, 0.062769, -0.098801, 0.036032, -0.000000, 0.000000, -0.000000, 0.043803, -0.128882, 0.085079, 0.012366, 0.004344, 0.100000, 0.131067
0.001850, 0.064225, -0.098493, 0.034268, -0.000000, 0.000000, -0.000000, 0.046154, -0.132478, 0.086323, 0.012647, 0.004576, 0.100000, 0.134492
0.001900, 0.065659, -0.098149, 0.032491, -0.000000, 0.000000, -0.000000, 0.048558, -0.136058, 0.087500, 0.012923, 0.004812, 0.100000, 0.137903
0.001950, 0.067069, -0.097771, 0.030702, -0.000000, 0.000000, -0.000000, 0.051013, -0.139621, 0.088608, 0.013195, 0.005054, 0.100000, 0.141298
0.002000, 0.068455, -0.097358, 0.028903, -0.000000, 0.000000, -0.000000, 0.053518, -0.143166, 0.089648, 0.013462, 0.005300, 0.100000, 0.144678
0.002050, 0.069817, -0.096910, 0.027094, -0.000000, 0.000000, -0.000000, 0.056073, -0.146691, 0.090618, 0.013724, 0.005551, 0.100000, 0.148041
0.002100, 0.071154, -0.096428, 0.025274, -0.000000, 0.000000, -0.000000, 0.058676, -0.150196, 0.091519, 0.013981, 0.005807, 0.100000, 0.151388
0.002150, 0.072465, -0.095912, 0.023446, -0.000000, 0.000000, -0.000000, 0.061327, -0.153678, 0.092351, 0.014233, 0.006067, 0.100000, 0.154719
0.002200, 0.073751, -0.095361, 0.021610, -0.000000, 0.000000, -0.000000, 0.064024, -0.157137, 0.093113, 0.014479, 0.006332, 0.100000, 0.158032
0.002250, 0.075011, -0.094777, 0.019766, -0.000000, 0.000000, -0.000000, 0.066767, -0.160572, 0.093805, 0.014721, 0.006601, 0.100000, 0.161329
0.002300, 0.076244, -0.094159, 0.017915, -0.000000, 0.000000, -0.000000, 0.069554, -0.163980, 0.094427, 0.014957, 0.006874, 0.100000, 0.164608
0.002350, 0.077450, -0.093507, 0.016057, -0.000000, 0.000000, -0.000000, 0.072384, -0.167362, 0.094978, 0.015187, 0.007152, 0.100000, 0.167869
0.002400, 0.078629, -0.092823, 0.014194, -0.000000, 0.000000, -0.000000, 0.075257, -0.170715, 0.095458, 0.015412, 0.007433, 0.100000, 0.171113
0.002450, 0.079779, -0.092105, 0.012326, -0.000000, 0.000000, -0.000000, 0.078170, -0.174038, 0.095868, 0.015632, 0.007719, 0.100000, 0.174338
0.002500, 0.080902, -0.091355, 0.010453, -0.000000, 0.000000, -0.000000, 0.081124, -0.177331, 0.096207, 0.015846, 0.008008, 0.100000, 0.177544
0.002550, 0.081995, -0.090572, 0.008576, -0.000000, 0.000000, -0.000000, 0.084117, -0.180591, 0.096475, 0.016054, 0.008301, 0.100000, 0.180732
0.002600, 0.083060, -0.089757, 0.006697, -0.000000, 0.000000, -0.000000, 0.087147, -0.183819, 0.096671, 0.016257, 0.008598, 0.100000, 0.183901
0.002650, 0.084094, -0.088910, 0.004815, -0.000000, 0.000000, -0.000000, 0.090215, -0.187012, 0.096797, 0.016453, 0.008898, 0.100000, 0.187051
0.002700, 0.085099, -0.088031, 0.002932, -0.000000, 0.000000, -0.000000, 0.093318, -0.190170, 0.096852, 0.016644, 0.009201, 0.100000, 0.190181
0.002750, 0.086074, -0.087121, 0.001047, -0.000000, 0.000000, -0.000000, 0.096455, -0.193291, 0.096836, 0.016829, 0.009508, 0.100000, 0.193291
0.002800, 0.087018, -0.086181, -0.000838, -0.000000, 0.000000, -0.000000, 0.099625, -0.196374, 0.096749, 0.017008, 0.009818, 0.100000, 0.196381
0.002850, 0.087932, -0.085209, -0.002722, -0.000000, 0.000000, -0.000000, 0.102828, -0.199418, 0.096590, 0.017181, 0.010131, 0.100000, 0.199450
0.002900, 0.088814, -0.084208, -0.004606, -0.000000, 0.000000, -0.000000, 0.106061, -0.202422, 0.096361, 0.017348, 0.010446, 0.100000, 0.202500
0.002950, 0.089664, -0.083176, -0.006488, -0.000000, 0.000000, -0.000000, 0.109324, -0.205385, 0.096061, 0.017508, 0.010765, 0.100000, 0.205528
0.003000, 0.090483, -0.082115, -0.008368, -0.000000, 0.000000, -0.000000, 0.112615, -0.208306, 0.095691, 0.017663, 0.011086, 0.100000, 0.208535
0.003050, 0.091269, -0.081025, -0.010245, -0.000000, 0.000000, -0.000000, 0.115933, -0.211183, 0.095250, 0.017811, 0.011410, 0.100000, 0.211521
0.003100, 0.092023, -0.079906, -0.012118, -0.000000, 0.000000, -0.000000, 0.119278, -0.214017, 0.094739, 0.017953, 0.011736, 0.100000, 0.214485
0.003150, 0.092745, -0.078758, -0.013986, -0.000000, 0.000000, -0.000000, 0.122646, -0.216804, 0.094158, 0.018089, 0.012064, 0.100000, 0.217427
0.003200, 0.093433, -0.077583, -0.015850, -0.000000, 0.000000, -0.000000, 0.126039, -0.219546, 0.093507, 0.018218, 0.012395, 0.100000, 0.220348
0.003250, 0.094088, -0.076380, -0.017708, -0.000000, 0.000000, -0.000000, 0.129453, -0.222240, 0.092787, 0.018341, 0.012728, 0.100000, 0.223246
0.003300, 0.094710, -0.075149, -0.019560, -0.000000, 0.000000, -0.000000, 0.132888, -0.224886, 0.091997, 0.018458, 0.013062, 0.100000, 0.226121
0.003350, 0.095298, -0.073893, -0.021405, -0.000000, 0.000000, -0.000000, 0.136343, -0.227482, 0.091139, 0.018568, 0.013399, 0.100000, 0.228974
0.003400, 0.095852, -0.072609, -0.023243, -0.000000, 0.000000, -0.000000, 0.139816, -0.230028, 0.090212, 0.018671, 0.013737, 0.100000, 0.231804
0.003450, 0.096372, -0.071301, -0.025072, -0.000000, 0.000000, -0.000000, 0.143306, -0.232523, 0.089216, 0.018769, 0.014077, 0.100000, 0.234610
0.003500, 0.096858, -0.069966, -0.026892, -0.000000, 0.000000, -0.000000, 0.146812, -0.234965, 0.088153, 0.018859, 0.014418, 0.100000, 0.237393
0.003550, 0.097310, -0.068607, -0.028703, -0.000000, 0.000000, -0.000000, 0.150332, -0.237355, 0.087023, 0.018944, 0.014761, 0.100000, 0.240153
0.003600, 0.097727, -0.067224, -0.030503, -0.000000, 0.000000, -0.000000, 0.153865, -0.239690, 0.085825, 0.019021, 0.015104, 0.100000, 0.242888
0.003650, 0.098109, -0.065816, -0.032293, -0.000000, 0.000000, -0.000000, 0.157410, -0.241971, 0.084561, 0.019092, 0.015449, 0.100000, 0.245599
0.003700, 0.098456, -0.064386, -0.034071, -0.000000, 0.000000, -0.000000, 0.160965, -0.244196, 0.083231, 0.019157, 0.015795, 0.100000, 0.248286
0.003750, 0.098769, -0.062932, -0.035837, -0.000000, 0.000000, -0.000000, 0.164530, -0.246365, 0.081836, 0.019215, 0.016142, 0.100000, 0.250949
0.003800, 0.099046, -0.061456, -0.037590, -0.000000, 0.000000, -0.000000, 0.168102, -0.248477, 0.080375, 0.019266, 0.016489, 0.100000, 0.253586
0.003850, 0.099288, -0.059958, -0.039330, -0.000000, 0.000000, -0.000000, 0.171680, -0.250530, 0.078850, 0.019311, 0.016837, 0.100000, 0.256199
0.003900, 0.099495, -0.058439, -0.041056, -0.000000, 0.000000, -0.000000, 0.175264, -0.252525, 0.077261, 0.019349, 0.017185, 0.100000, 0.258786
0.003950, 0.099667, -0.056899, -0.042767, -0.000000, 0.000000, -0.000000, 0.178851, -0.254460, 0.075609, 0.019380, 0.017534, 0.100000, 0.261348
0.004000, 0.099803, -0.055339, -0.044464, -0.000000, 0.000000, -0.000000, 0.182441, -0.256335, 0.073894, 0.019405, 0.017883, 0.100000, 0.263885
0.004050, 0.099903, -0.053759, -0.046144, -0.000000, 0.000000, -0.000000, 0.186032, -0.258149, 0.072118, 0.019424, 0.018232, 0.100000, 0.266395
0.004100, 0.099968, -0.052161, -0.047808, -0.000000, 0.000000, -0.000000, 0.189622, -0.259902, 0.070279, 0.019435, 0.018580, 0.100000, 0.268880
0.004150, 0.099998, -0.050543, -0.049455, -0.000000, 0.000000, -0.000000, 0.193211, -0.261592, 0.068381, 0.019440, 0.018929, 0.100000, 0.271338
0.004200, 0.099992, -0.048908, -0.051084, -0.000000, 0.000000, -0.000000, 0.196797, -0.263219, 0.066422, 0.019439, 0.019278, 0.100000, 0.273770
0.004250, 0.099951, -0.047255, -0.052696, -0.000000, 0.000000, -0.000000, 0.200379, -0.264783, 0.064404, 0.019431, 0.019626, 0.100000, 0.276176
0.004300, 0.099874, -0.045586, -0.054288, -0.000000, 0.000000, -0.000000, 0.203955, -0.266283, 0.062328, 0.019417, 0.019973, 0.100000, 0.278555
0.004350, 0.099761, -0.043900, -0.055861, -0.000000, 0.000000, -0.000000, 0.207524, -0.267718, 0.060194, 0.019395, 0.020320, 0.100000, 0.280906
0.004400, 0.099613, -0.042199, -0.057415, -0.000000, 0.000000, -0.000000, 0.211085, -0.269088, 0.058003, 0.019368, 0.020666, 0.100000, 0.283231
0.004450, 0.099430, -0.040482, -0.058948, -0.000000, 0.000000, -0.000000, 0.214637, -0.270392, 0.055756, 0.019334, 0.021011, 0.100000, 0.285528
0.004500, 0.099211, -0.038752, -0.060460, -0.000000, 0.000000, -0.000000, 0.218177, -0.271630, 0.053453, 0.019293, 0.021355, 0.100000, 0.287798
0.004550, 0.098958, -0.037007, -0.061951, -0.000000, 0.000000, -0.000000, 0.221705, -0.272802, 0.051097, 0.019246, 0.021698, 0.100000, 0.290040
0.004600, 0.098669, -0.035250, -0.063419, -0.000000, 0.000000, -0.000000, 0.225220, -0.273906, 0.048686, 0.019193, 0.022040, 0.100000, 0.292255
0.004650, 0.098345, -0.033479, -0.064865, -0.000000, 0.000000, -0.000000, 0.228720, -0.274943, 0.046223, 0.019133, 0.022380, 0.100000, 0.294441
0.004700, 0.097986, -0.031697, -0.066288, -0.000000, 0.000000, -0.000000, 0.232204, -0.275912, 0.043709, 0.019067, 0.022719, 0.100000, 0.296599
0.004750, 0.097592, -0.029904, -0.067688, -0.000000, 0.000000, -0.000000, 0.235670, -0.276813, 0.041143, 0.018995, 0.023056, 0.100000, 0.298729
0.004800, 0.097163, -0.028100, -0.069063, -0.000000, 0.000000, -0.000000, 0.239117, -0.277645, 0.038528, 0.018916, 0.023392, 0.100000, 0.300830
0.004850, 0.096700, -0.026286, -0.070414, -0.000000, 0.000000, -0.000000, 0.242545, -0.278408, 0.035864, 0.018831, 0.023725, 0.100000, 0.302903
0.004900, 0.096203, -0.024463, -0.071740, -0.000000, 0.000000, -0.000000, 0.245951, -0.279102, 0.033152, 0.018740, 0.024057, 0.100000, 0.304947
0.004950, 0.095671, -0.022631, -0.073040, -0.000000, 0.000000, -0.000000, 0.249334, -0.279727, 0.030393, 0.018643, 0.024386, 0.100000, 0.306962
0.005000, 0.095106, -0.020791, -0.074314, -0.000000, 0.000000, -0.000000, 0.252694, -0.280281, 0.027588, 0.018540, 0.024714, 0.100000, 0.308947
0.005050, 0.094506, -0.018944, -0.075562, -0.000000, 0.000000, -0.000000, 0.256028, -0.280766, 0.024738, 0.018431, 0.025039, 0.100000, 0.310904
0.005100, 0.093873, -0.017090, -0.076784, -0.000000, 0.000000, -0.000000, 0.259336, -0.281180, 0.021844, 0.018315, 0.025361, 0.100000, 0.312831
0.005150, 0.093207, -0.015230, -0.077978, -0.000000, 0.000000, -0.000000, 0.262617, -0.281524, 0.018908, 0.018194, 0.025681, 0.100000, 0.314728
0.005200, 0.092508, -0.013364, -0.079144, -0.000000, 0.000000, -0.000000, 0.265868, -0.281798, 0.015929, 0.018067, 0.025999, 0.100000, 0.316596
0.005250, 0.091775, -0.011494, -0.080282, -0.000000, 0.000000, -0.000000, 0.269090, -0.282001, 0.012911, 0.017934, 0.026313, 0.100000, 0.318434
0.005300, 0.091011, -0.009619, -0.081391, -0.000000, 0.000000, -0.000000, 0.272280, -0.282133, 0.009852, 0.017795, 0.026625, 0.100000, 0.320242
0.005350, 0.090213, -0.007742, -0.082472, -0.000000, 0.000000, -0.000000, 0.275438, -0.282194, 0.006756, 0.017650, 0.026934, 0.100000, 0.322020
0.005400, 0.089384, -0.005861, -0.083523, -0.000000, 0.000000, -0.000000, 0.278563, -0.282185, 0.003622, 0.017500, 0.027240, 0.100000, 0.323768
0.005450, 0.088523, -0.003978, -0.084545, -0.000000, 0.000000, -0.000000, 0.281652, -0.282104, 0.000452, 0.017345, 0.027542, 0.100000, 0.325485
0.005500, 0.087631, -0.002094, -0.085536, -0.000000, 0.000000, -0.000000, 0.284706, -0.281953, -0.002753, 0.017183, 0.027842, 0.100000, 0.327172
0.005550, 0.086707, -0.000209, -0.086498, -0.000000, 0.000000, -0.000000, 0.287723, -0.281731, -0.005992, 0.017017, 0.028137, 0.100000, 0.328829
0.005600, 0.085753, 0.001675, -0.087428, -0.000000, 0.000000, -0.000000, 0.290701, -0.281438, -0.009263, 0.016844, 0.028430, 0.100000, 0.330454
0.005650, 0.084768, 0.003560, -0.088328, -0.000000, 0.000000, -0.000000, 0.293640, -0.281074, -0.012566, 0.016667, 0.028719, 0.100000, 0.332049
0.005700, 0.083753, 0.005443, -0.089196, -0.000000, 0.000000, -0.000000, 0.296538, -0.280639, -0.015899, 0.016484, 0.029004, 0.100000, 0.333613
0.005750, 0.082708, 0.007324, -0.090032, -0.000000, 0.000000, -0.000000, 0.299395, -0.280134, -0.019261, 0.016297, 0.029286, 0.100000, 0.335146
0.005800, 0.081634, 0.009202, -0.090836, -0.000000, 0.000000, -0.000000, 0.302210, -0.279559, -0.022651, 0.016104, 0.029563, 0.100000, 0.336647
0.005850, 0.080531, 0.011078, -0.091608, -0.000000, 0.000000, -0.000000, 0.304980, -0.278914, -0.026067, 0.015906, 0.029837, 0.100000, 0.338118
0.005900, 0.079399, 0.012949, -0.092348, -0.000000, 0.000000, -0.000000, 0.307706, -0.278198, -0.029508, 0.015703, 0.030107, 0.100000, 0.339557
0.005950, 0.078239, 0.014815, -0.093055, -0.000000, 0.000000, -0.000000, 0.310387, -0.277413, -0.032973, 0.015495, 0.030372, 0.100000, 0.340964
0.006000, 0.077051, 0.016677, -0.093728, -0.000000, 0.000000, -0.000000, 0.313020, -0.276558, -0.036462, 0.015283, 0.030633, 0.100000, 0.342341
0.006050, 0.075836, 0.018532, -0.094369, -0.000000, 0.000000, -0.000000, 0.315606, -0.275634, -0.039971, 0.015065, 0.030891, 0.100000, 0.343685
0.006100, 0.074594, 0.020381, -0.094975, -0.000000, 0.000000, -0.000000, 0.318143, -0.274642, -0.043501, 0.014844, 0.031143, 0.100000, 0.344998
0.006150, 0.073326, 0.022223, -0.095548, -0.000000, 0.000000, -0.000000, 0.320630, -0.273580, -0.047050, 0.014617, 0.031391, 0.100000, 0.346279
0.006200, 0.072031, 0.024057, -0.096088, -0.000000, 0.000000, -0.000000, 0.323067, -0.272451, -0.050616, 0.014387, 0.031635, 0.100000, 0.347528
0.006250, 0.070711, 0.025882, -0.096593, -0.000000, 0.000000, -0.000000, 0.325452, -0.271253, -0.054199, 0.014152, 0.031874, 0.100000, 0.348745
0.006300, 0.069365, 0.027698, -0.097063, -0.000000, 0.000000, -0.000000, 0.327784, -0.269988, -0.057796, 0.013912, 0.032108, 0.100000, 0.349930
0.006350, 0.067995, 0.029504, -0.097499, -0.000000, 0.000000, -0.000000, 0.330064, -0.268656, -0.061408, 0.013669, 0.032338, 0.100000, 0.351083
0.006400, 0.066601, 0.031300, -0.097901, -0.000000, 0.000000, -0.000000, 0.332289, -0.267257, -0.065032, 0.013422, 0.032563, 0.100000, 0.352204
0.006450, 0.065183, 0.033084, -0.098268, -0.000000, 0.000000, -0.000000, 0.334459, -0.265792, -0.068666, 0.013170, 0.032783, 0.100000, 0.353292
0.006500, 0.063742, 0.034857, -0.098600, -0.000000, 0.000000, -0.000000, 0.336573, -0.264262, -0.072311, 0.012915, 0.032997, 0.100000, 0.354348
0.006550, 0.062279, 0.036618, -0.098896, -0.000000, 0.000000, -0.000000, 0.338630, -0.262666, -0.075964, 0.012656, 0.033207, 0.100000, 0.355372
0.006600, 0.060793, 0.038365, -0.099158, -0.000000, 0.000000, -0.000000, 0.340630, -0.261006, -0.079624, 0.012393, 0.033412, 0.100000, 0.356364
0.006650, 0.059286, 0.040099, -0.099385, -0.000000, 0.000000, -0.000000, 0.342571, -0.259282, -0.083290, 0.012127, 0.033611, 0.100000, 0.357323
0.006700, 0.057757, 0.041818, -0.099576, -0.000000, 0.000000, -0.000000, 0.344454, -0.257494, -0.086960, 0.011857, 0.033806, 0.100000, 0.358249
0.006750, 0.056208, 0.043523, -0.099731, -0.000000, 0.000000, -0.000000, 0.346277, -0.255643, -0.090633, 0.011584, 0.033995, 0.100000, 0.359143
0.006800, 0.054639, 0.045212, -0.099852, -0.000000, 0.000000, -0.000000, 0.348039, -0.253731, -0.094308, 0.011308, 0.034178, 0.100000, 0.360004
0.006850, 0.053051, 0.046886, -0.099937, -0.000000, 0.000000, -0.000000, 0.349740, -0.251757, -0.097984, 0.011028, 0.034357, 0.100000, 0.360833
0.006900, 0.051444, 0.048542, -0.099986, -0.000000, 0.000000, -0.000000, 0.351379, -0.249721, -0.101658, 0.010746, 0.034529, 0.100000, 0.361628
0.006950, 0.049819, 0.050181, -0.100000, -0.000000, 0.000000, -0.000000, 0.352956, -0.247626, -0.105330, 0.010460, 0.034697, 0.100000, 0.362391
0.007000, 0.048175, 0.051803, -0.099978, -0.000000, 0.000000, -0.000000, 0.354470, -0.245471, -0.108999, 0.010172, 0.034858, 0.100000, 0.363122
0.007050, 0.046515, 0.053406, -0.099921, -0.000000, 0.000000, -0.000000, 0.355920, -0.243258, -0.112662, 0.009881, 0.035014, 0.100000, 0.363819
0.007100, 0.044838, 0.054990, -0.099828, -0.000000, 0.000000, 0.000000, 0.357306, -0.240986, -0.116320, 0.009587, 0.035165, 0.100000, 0.364484
0.007150, 0.043146, 0.056554, -0.099700, -0.000000, 0.000000, 0.000000, 0.358627, -0.238658, -0.119970, 0.009291, 0.035310, 0.100000, 0.365115
0.007200, 0.041438, 0.058099, -0.099536, -0.000000, 0.000000, 0.000000, 0.359883, -0.236273, -0.123610, 0.008993, 0.035449, 0.100000, 0.365714
0.007250, 0.039715, 0.059622, -0.099337, -0.000000, 0.000000, 0.000000, 0.361073, -0.233832, -0.127241, 0.008692, 0.035582, 0.100000, 0.366280
0.007300, 0.037978, 0.061125, -0.099103, -0.000000, 0.000000, 0.000000, 0.362197, -0.231337, -0.130860, 0.008389, 0.035709, 0.100000, 0.366813
0.007350, 0.036228, 0.062606, -0.098833, -0.000000, 0.000000, 0.000000, 0.363254, -0.228788, -0.134466, 0.008084, 0.035831, 0.100000, 0.367313
0.007400, 0.034464, 0.064065, -0.098529, -0.000000, 0.000000, 0.000000, 0.364243, -0.226185, -0.138058, 0.007777, 0.035946, 0.100000, 0.367780
0.007450, 0.032689, 0.065500, -0.098189, -0.000000, 0.000000, 0.000000, 0.365166, -0.223531, -0.141634, 0.007468, 0.036056, 0.100000, 0.368214
0.007500, 0.030902, 0.066913, -0.097815, -0.000000, 0.000000, 0.000000, 0.366020, -0.220826, -0.145194, 0.007158, 0.036160, 0.100000, 0.368615
0.007550, 0.029104, 0.068302, -0.097406, -0.000000, 0.000000, 0.000000, 0.366805, -0.218070, -0.148735, 0.006846, 0.036258, 0.100000, 0.368983
0.007600, 0.027295, 0.069666, -0.096962, -0.000000, 0.000000, 0.000000, 0.367522, -0.215265, -0.152257, 0.006532, 0.036350, 0.100000, 0.369318
0.007650, 0.025477, 0.071006, -0.096483, -0.000000, 0.000000, 0.000000, 0.368171, -0.212412, -0.155759, 0.006217, 0.036435, 0.100000, 0.369621
0.007700, 0.023650, 0.072321, -0.095971, -0.000000, 0.000000, 0.000000, 0.368749, -0.209511, -0.159238, 0.005901, 0.036515, 0.100000, 0.369890
0.007750, 0.021814, 0.073610, -0.095424, -0.000000, 0.000000, 0.000000, 0.369259, -0.206564, -0.162694, 0.005583, 0.036589, 0.100000, 0.370126
0.007800, 0.019971, 0.074872, -0.094843, -0.000000, 0.000000, 0.000000, 0.369698, -0.203572, -0.166126, 0.005265, 0.036657, 0.100000, 0.370330
0.007850, 0.018121, 0.076109, -0.094229, -0.000000, 0.000000, 0.000000, 0.370067, -0.200536, -0.169532, 0.004945, 0.036718, 0.100000, 0.370500
0.007900, 0.016264, 0.077318, -0.093581, -0.000000, 0.000000, 0.000000, 0.370367, -0.197456, -0.172910, 0.004625, 0.036774, 0.100000, 0.370638
0.007950, 0.014401, 0.078499, -0.092900, -0.000000, 0.000000, 0.000000, 0.370595, -0.194334, -0.176261, 0.004304, 0.036824, 0.100000, 0.370742
0.008000, 0.012533, 0.079653, -0.092186, -0.000000, 0.000000, 0.000000, 0.370754, -0.191172, -0.179582, 0.003983, 0.036867, 0.100000, 0.370814
0.008050, 0.010661, 0.080778, -0.091440, -0.000000, 0.000000, 0.000000, 0.370842, -0.187969, -0.182873, 0.003661, 0.036904, 0.100000, 0.370853
0.008100, 0.008785, 0.081875, -0.090660, -0.000000, 0.000000, 0.000000, 0.370859, -0.184727, -0.186132, 0.003339, 0.036935, 0.100000, 0.370859
0.008150, 0.006906, 0.082943, -0.089849, -0.000000, 0.000000, 0.000000, 0.370805, -0.181448, -0.189357, 0.003016, 0.036960, 0.100000, 0.370833
0.008200, 0.005024, 0.083981, -0.089005, -0.000000, 0.000000, 0.000000, 0.370680, -0.178132, -0.192549, 0.002694, 0.036979, 0.100000, 0.370774
0.008250, 0.003141, 0.084989, -0.088130, -0.000000, 0.000000, 0.000000, 0.370485, -0.174780, -0.195705, 0.002371, 0.036992, 0.100000, 0.370682
0.008300, 0.001257, 0.085967, -0.087224, -0.000000, 0.000000, 0.000000, 0.370219, -0.171395, -0.198824, 0.002049, 0.036999, 0.100000, 0.370557
0.008350, -0.000628, 0.086915, -0.086287, -0.000000, 0.000000, 0.000000, 0.369882, -0.167976, -0.201906, 0.001727, 0.037000, 0.100000, 0.370400
