All calculations,Vmesa_ESS_690V,ESS_GC,PQ_Meas_BCs_CurrentSource,ESS_GC,ESS_GC,BC_DCLinkSide,FC_DCLinkSide
1.308824,0.999476,1.241753,0.719362,0.999333,-0.158356,0.366020,0.003680
1.309476,1.000085,1.240293,0.666960,0.999960,-0.154761,0.366364,0.003685
1.310215,1.000659,1.226051,0.736050,1.000380,-0.156952,0.366524,0.003690
1.310883,1.000251,1.253629,0.775462,0.999994,-0.162737,0.367259,0.003696
1.311639,0.999460,1.253361,0.888173,0.999507,-0.159812,0.368148,0.003701
1.312327,0.998885,1.242056,0.950351,0.999526,-0.153507,0.368771,0.003707
1.312963,1.002127,1.278059,0.995501,1.000197,-0.161746,0.368946,0.003712
1.313718,1.001620,1.266195,0.895564,1.000362,-0.161179,0.369167,0.003717
1.314412,0.999372,1.260293,0.822078,0.999854,-0.161615,0.370000,0.003723
1.315137,0.998550,1.250571,0.770062,0.999425,-0.158546,0.370696,0.003728
1.315863,0.999819,1.272406,0.666095,0.999612,-0.158390,0.371367,0.003734
1.316538,1.000317,1.250275,0.724341,1.000266,-0.157641,0.371449,0.003739
1.317259,1.001168,1.280494,0.750450,1.000159,-0.166204,0.371817,0.003744
1.317959,0.998824,1.273231,0.873375,0.999592,-0.163599,0.372784,0.003750
1.318667,0.999619,1.275615,0.908714,0.999278,-0.160217,0.373415,0.003755
1.319364,1.000572,1.287811,1.033656,0.999736,-0.159048,0.373825,0.003761
1.320060,1.002099,1.294116,0.929088,1.000222,-0.163517,0.373879,0.003766
1.320733,1.000228,1.283016,0.891849,0.999984,-0.163312,0.374301,0.003771
1.321468,0.999231,1.291684,0.769324,0.999426,-0.166955,0.375133,0.003777
1.322133,0.998457,1.269358,0.751940,0.999281,-0.158360,0.375784,0.003782
1.322836,1.000836,1.298479,0.695664,0.999822,-0.163563,0.376098,0.003787
1.323477,1.001198,1.285656,0.727217,1.000256,-0.164002,0.376163,0.003792
1.324220,0.999490,1.281024,0.828134,0.999950,-0.163786,0.376775,0.003798
1.324932,0.998299,1.281523,0.884523,0.999441,-0.162142,0.377598,0.003803
1.325630,1.000447,1.312432,0.985143,0.999348,-0.164591,0.378171,0.003809
1.326278,1.000619,1.298092,0.981047,1.000052,-0.161368,0.378350,0.003814
1.326950,1.002207,1.313943,0.982473,1.000346,-0.166264,0.378374,0.003819
1.327662,0.999663,1.303261,0.819796,0.999921,-0.167534,0.379122,0.003824
1.328383,0.998644,1.297333,0.809941,0.999484,-0.163939,0.379741,0.003830
1.329070,0.999552,1.309007,0.692897,0.999556,-0.162662,0.380399,0.003836
1.329837,0.999351,1.283224,0.732151,1.000279,-0.160157,0.380456,0.003841
1.330465,1.001396,1.313385,0.746355,1.000332,-0.168819,0.380644,0.003846
1.331181,0.999378,1.319693,0.883205,0.999783,-0.169331,0.381560,0.003852
1.331917,0.998572,1.299696,0.904591,0.999396,-0.161862,0.382147,0.003857
1.332563,1.000457,1.335852,1.042447,0.999649,-0.166120,0.382587,0.003862
1.333267,1.001705,1.329557,0.968566,1.000252,-0.166810,0.382543,0.003868
1.333959,1.000277,1.318600,0.930218,1.000128,-0.165768,0.382847,0.003873
1.334670,0.999352,1.334847,0.792038,0.999511,-0.172269,0.383600,0.003878
1.335411,0.997513,1.293959,0.782529,0.999267,-0.159378,0.384206,0.003884
1.336064,1.000106,1.332021,0.681944,0.999657,-0.165777,0.384545,0.003889
1.336738,1.000983,1.324838,0.769286,1.000163,-0.168472,0.384558,0.003894
1.337440,0.999605,1.318356,0.804758,0.999938,-0.167600,0.384985,0.003900
1.338159,0.998530,1.325578,0.920120,0.999382,-0.168292,0.385807,0.003905
1.338882,0.999605,1.332697,0.959599,0.999220,-0.165300,0.386322,0.003911
1.339563,0.999526,1.322079,1.040927,0.999862,-0.161971,0.386509,0.003916
1.340239,1.002626,1.357441,0.966343,1.000189,-0.172437,0.386525,0.003921
1.340940,0.999173,1.330973,0.893510,0.999855,-0.169079,0.387020,0.003927
1.341668,0.998637,1.334407,0.767971,0.999363,-0.168729,0.387773,0.003932
1.342344,0.998762,1.329514,0.781154,0.999377,-0.165166,0.388310,0.003938
1.343062,0.999986,1.332986,0.695450,1.000092,-0.166008,0.388359,0.003943
1.343736,1.000426,1.323639,0.802369,1.000335,-0.167492,0.388505,0.003948
1.344459,0.999257,1.346772,0.845948,0.999850,-0.172710,0.389202,0.003954
1.345160,0.998383,1.333121,0.953682,0.999454,-0.165418,0.389848,0.003959
1.345836,1.000919,1.378852,1.046385,0.999543,-0.172677,0.390290,0.003964
1.346525,1.000582,1.349450,1.016611,1.000286,-0.166261,0.390210,0.003970
1.347223,1.001211,1.357260,0.955987,1.000325,-0.170830,0.390383,0.003975
1.347915,0.998422,1.352071,0.843185,0.999791,-0.171555,0.391026,0.003980
1.348639,0.998263,1.341123,0.785346,0.999426,-0.166121,0.391616,0.003986
1.349319,0.999764,1.372355,0.709414,0.999675,-0.171175,0.392007,0.003991
1.349961,1.000265,1.350710,0.780807,1.000283,-0.170084,0.391900,0.003996
1.350681,1.000028,1.354426,0.809157,1.000132,-0.170619,0.392193,0.004002
1.351403,0.998527,1.363784,0.906786,0.999517,-0.172523,0.392934,0.004007
1.352138,0.998967,1.363255,0.992088,0.999241,-0.168979,0.393432,0.004013
1.352846,1.000207,1.374059,1.054503,0.999729,-0.168473,0.393613,0.004018
1.353478,1.001097,1.373207,0.979183,1.000164,-0.172109,0.393465,0.004023
1.354164,0.999977,1.373553,0.945106,0.999852,-0.173165,0.393815,0.004029
1.354914,0.998165,1.361557,0.801998,0.999314,-0.171064,0.394441,0.004034
1.355625,0.998357,1.357934,0.774411,0.999192,-0.169000,0.394967,0.004040
1.356275,0.999805,1.365912,0.719903,0.999831,-0.168349,0.395045,0.004045
1.357011,0.999530,1.345404,0.806453,1.000181,-0.168775,0.395004,0.004050
1.357673,0.999652,1.377798,0.830547,0.999750,-0.176220,0.395535,0.004055
1.358404,0.998495,1.367184,0.969778,0.999312,-0.170809,0.396216,0.004061
1.359118,0.998805,1.368647,0.998971,0.999356,-0.168215,0.396610,0.004066
1.359758,1.000857,1.383178,1.099405,1.000091,-0.171355,0.396535,0.004072
1.360460,1.001400,1.384596,0.948595,1.000265,-0.174436,0.396589,0.004077
1.361159,0.998650,1.372662,0.898288,0.999811,-0.173049,0.397175,0.004082
1.361884,0.998589,1.375008,0.790237,0.999399,-0.171968,0.397729,0.004088
1.362640,0.998325,1.369767,0.742769,0.999662,-0.167085,0.398168,0.004093
1.363321,1.000276,1.370464,0.762610,1.000328,-0.171486,0.398043,0.004099
1.363978,1.000398,1.386377,0.842111,1.000254,-0.177182,0.398248,0.004104
1.364732,0.997771,1.375860,0.901257,0.999707,-0.172573,0.398979,0.004110
1.365438,1.000195,1.410722,1.002915,0.999353,-0.176588,0.399437,0.004115
1.366135,0.999284,1.389363,1.064542,0.999814,-0.168826,0.399621,0.004120
1.366833,1.001300,1.403270,1.036062,1.000328,-0.174827,0.399427,0.004126
1.367475,1.000208,1.400511,0.905845,1.000061,-0.176454,0.399702,0.004131
1.368199,0.997811,1.386923,0.875690,0.999517,-0.173664,0.400231,0.004136
1.368882,0.998680,1.397132,0.748655,0.999281,-0.174603,0.400746,0.004142
1.369538,0.999351,1.390404,0.782685,0.999810,-0.169193,0.400847,0.004147
1.370247,1.000215,1.393919,0.760758,1.000212,-0.175318,0.400608,0.004152
1.370925,0.999175,1.392175,0.870406,0.999881,-0.175529,0.401044,0.004157
1.371660,0.998299,1.399277,0.924982,0.999318,-0.175987,0.401594,0.004163
1.372334,0.998887,1.399491,1.045338,0.999219,-0.171322,0.401999,0.004168
1.373018,1.000969,1.421393,1.089006,0.999845,-0.175981,0.401918,0.004173
1.373714,1.001025,1.409441,0.985078,1.000150,-0.176027,0.401716,0.004178
1.374416,0.998815,1.395928,0.924081,0.999737,-0.174851,0.402189,0.004184
1.375114,0.997941,1.393957,0.820024,0.999280,-0.174265,0.402624,0.004189
1.375834,0.998281,1.393989,0.763486,0.999343,-0.170424,0.403062,0.004195
1.376479,0.999412,1.392217,0.742632,1.000072,-0.173195,0.402896,0.004200
1.377161,1.000429,1.396488,0.849236,1.000226,-0.176907,0.402916,0.004205
1.377915,0.998049,1.395024,0.885499,0.999754,-0.174743,0.403535,0.004210
1.378591,0.998891,1.405542,0.980825,0.999356,-0.173984,0.403960,0.004216
1.379319,0.998916,1.409922,1.059162,0.999605,-0.172356,0.404223,0.004221
1.380036,1.000924,1.414523,1.063566,1.000290,-0.175866,0.403984,0.004226
1.380676,1.000542,1.415764,0.934874,1.000223,-0.177443,0.404107,0.004232
1.381386,0.998113,1.408537,0.909743,0.999675,-0.176558,0.404560,0.004237
1.382083,0.997773,1.399567,0.784574,0.999360,-0.172224,0.405073,0.004243
1.382764,0.998921,1.410278,0.774334,0.999745,-0.173369,0.405238,0.004248
1.383475,1.000856,1.419164,0.758603,1.000262,-0.178576,0.404998,0.004253
1.384217,0.998898,1.402297,0.881257,1.000058,-0.175278,0.405262,0.004258
1.384914,0.998014,1.415568,0.920579,0.999467,-0.177862,0.405839,0.004264
1.385625,0.998741,1.415434,1.038134,0.999276,-0.172167,0.406193,0.004269
1.386322,1.000081,1.430548,1.069454,0.999840,-0.176698,0.406171,0.004275
1.386960,1.001585,1.440739,1.066665,1.000184,-0.179866,0.405884,0.004280
1.387683,0.998830,1.418513,0.899454,0.999814,-0.178039,0.406228,0.004285
1.388394,0.997750,1.412662,0.869797,0.999317,-0.176313,0.406667,0.004291
1.389062,0.998755,1.424585,0.756435,0.999253,-0.176193,0.407059,0.004296
1.389763,0.998201,1.391181,0.781883,0.999969,-0.168667,0.406911,0.004301
1.390460,1.000722,1.423788,0.797166,1.000182,-0.180231,0.406691,0.004306
1.391159,0.998390,1.417310,0.924744,0.999752,-0.178075,0.407280,0.004312
1.391871,0.998126,1.414318,0.935047,0.999300,-0.175138,0.407595,0.004317
1.392536,0.999424,1.436343,1.121432,0.999407,-0.175955,0.407918,0.004322
1.393258,1.000909,1.441798,1.065407,1.000114,-0.178908,0.407634,0.004327
1.393911,1.000729,1.426290,0.985132,1.000263,-0.177635,0.407505,0.004332
1.394591,0.998147,1.425345,0.908127,0.999768,-0.179235,0.407933,0.004338
1.395332,0.997179,1.401267,0.841557,0.999416,-0.170694,0.408311,0.004343
1.396064,0.999523,1.446924,0.735287,0.999629,-0.180249,0.408557,0.004349
1.396730,0.999792,1.415895,0.802157,1.000311,-0.175706,0.408267,0.004354
1.397440,0.999547,1.418917,0.842802,1.000219,-0.177565,0.408286,0.004359
1.398132,0.997937,1.429637,0.944818,0.999638,-0.179591,0.408916,0.004364
1.398861,0.998487,1.427363,0.990191,0.999331,-0.174578,0.409131,0.004370
1.399535,0.998830,1.431109,1.092760,0.999785,-0.174321,0.409196,0.004375
1.400165,1.002027,1.461810,1.063447,1.000232,-0.183361,0.408829,0.004380
1.400916,0.998943,1.427734,0.941228,0.999991,-0.177183,0.408959,0.004385
1.401659,0.997741,1.429168,0.863821,0.999407,-0.178415,0.409419,0.004391
1.402337,0.997991,1.424968,0.799662,0.999231,-0.175208,0.409714,0.004396
1.403044,0.998844,1.426591,0.753210,0.999810,-0.174413,0.409616,0.004401
1.403680,0.999979,1.428776,0.794311,1.000156,-0.179421,0.409332,0.004406
1.404378,0.999010,1.433062,0.919074,0.999768,-0.180193,0.409690,0.004411
1.405114,0.997328,1.416928,0.939913,0.999292,-0.174933,0.410086,0.004417
1.405837,0.999324,1.447761,1.090097,0.999257,-0.178155,0.410328,0.004422
1.406524,0.999915,1.437020,1.069565,0.999964,-0.175817,0.410053,0.004427
1.407226,1.000466,1.438705,1.021620,1.000163,-0.178984,0.409840,0.004432
1.407897,0.998494,1.435594,0.895004,0.999694,-0.180329,0.410214,0.004438
1.408611,0.997788,1.424253,0.847752,0.999290,-0.176305,0.410534,0.004443
1.409335,0.997696,1.420336,0.773207,0.999507,-0.172250,0.410786,0.004449
1.409962,1.000041,1.433226,0.790427,1.000189,-0.180158,0.410429,0.004454
1.410687,0.999706,1.426816,0.835102,1.000250,-0.178514,0.410404,0.004459
1.411440,0.997841,1.431941,0.929111,0.999708,-0.179055,0.410863,0.004464
1.412138,0.998449,1.438183,1.033556,0.999386,-0.176971,0.411210,0.004470
1.412849,0.999014,1.443250,1.091563,0.999760,-0.175268,0.411219,0.004475
1.413520,1.001044,1.451836,1.046013,1.000352,-0.180876,0.410818,0.004480
1.414159,1.000145,1.450917,1.006348,1.000187,-0.180997,0.410793,0.004485
1.414914,0.997424,1.433155,0.864487,0.999643,-0.177740,0.411210,0.004490
1.415638,0.998388,1.444443,0.813969,0.999372,-0.179864,0.411504,0.004496
1.416277,0.999148,1.446286,0.750768,0.999875,-0.176091,0.411436,0.004501
1.417017,0.999066,1.423596,0.818191,1.000317,-0.177039,0.411027,0.004506
1.417675,0.999227,1.445990,0.863179,0.999942,-0.181646,0.411182,0.004511
1.418401,0.997987,1.446936,0.985155,0.999367,-0.180794,0.411627,0.004516
1.419117,0.998060,1.437201,1.038365,0.999261,-0.174612,0.411780,0.004522
1.419763,1.000232,1.458219,1.131075,0.999884,-0.178379,0.411490,0.004527
1.420463,1.000585,1.453414,0.999048,1.000125,-0.180778,0.411130,0.004532
1.421159,0.998376,1.438503,0.948191,0.999692,-0.179226,0.411352,0.004537
1.421868,0.998165,1.446274,0.818977,0.999203,-0.181506,0.411619,0.004542
1.422613,0.996954,1.416477,0.793168,0.999302,-0.170312,0.411828,0.004547
1.423262,0.999849,1.444486,0.751171,0.999956,-0.180192,0.411458,0.004552
1.423939,0.999726,1.432530,0.859184,1.000124,-0.179374,0.411292,0.004557
1.424659,0.997994,1.436675,0.890288,0.999632,-0.180275,0.411603,0.004563
1.425360,0.997973,1.432925,1.019809,0.999266,-0.176092,0.411940,0.004568
1.426052,0.998198,1.433562,1.053030,0.999498,-0.173427,0.411968,0.004573
1.426724,1.000507,1.445436,1.081476,1.000209,-0.179633,0.411549,0.004578
1.427376,1.000686,1.454972,1.009661,1.000214,-0.181876,0.411406,0.004583
1.428134,0.997369,1.427903,0.895417,0.999719,-0.177636,0.411755,0.004588
1.428861,0.997574,1.430748,0.799418,0.999409,-0.176961,0.412060,0.004593
1.429551,0.998348,1.434306,0.793226,0.999824,-0.174698,0.412052,0.004599
1.430251,1.000428,1.444589,0.760337,1.000386,-0.181293,0.411585,0.004604
1.430933,0.999137,1.439417,0.887832,1.000197,-0.180904,0.411706,0.004609
1.431684,0.998062,1.450774,0.932579,0.999604,-0.182351,0.412064,0.004614
1.432361,0.998510,1.447418,1.077915,0.999414,-0.176170,0.412263,0.004620
1.433076,0.999415,1.450460,1.069925,0.999975,-0.176483,0.412034,0.004625
1.433739,1.000992,1.462267,1.071766,1.000320,-0.181466,0.411528,0.004630
1.434459,0.998907,1.450895,0.916572,0.999920,-0.181819,0.411725,0.004635
1.435140,0.997212,1.435842,0.884435,0.999413,-0.178177,0.411912,0.004640
1.435837,0.998176,1.447823,0.768289,0.999303,-0.177983,0.412153,0.004645
1.436521,0.999474,1.449599,0.747480,0.999933,-0.178956,0.411793,0.004650
1.437160,0.999618,1.434619,0.867835,1.000183,-0.179834,0.411418,0.004655
1.437915,0.997792,1.434444,0.888626,0.999734,-0.178393,0.411682,0.004660
1.438594,0.998256,1.446565,0.989540,0.999233,-0.179383,0.411857,0.004665
1.439318,0.998939,1.453678,1.073284,0.999308,-0.177764,0.411950,0.004670
1.439962,0.999229,1.438536,1.099683,1.000022,-0.175680,0.411481,0.004675
1.440639,1.001343,1.463053,1.002476,1.000122,-0.183341,0.411162,0.004680
1.441340,0.997443,1.431712,0.928549,0.999671,-0.178863,0.411328,0.004685
1.442068,0.997547,1.432714,0.799823,0.999284,-0.177135,0.411579,0.004690
1.442748,0.997967,1.431935,0.807952,0.999507,-0.174276,0.411602,0.004695
1.443456,0.999543,1.436552,0.751387,1.000195,-0.178984,0.411102,0.004700
1.444123,0.999621,1.430540,0.859548,1.000225,-0.178907,0.410975,0.004705
1.444859,0.997920,1.441505,0.922434,0.999681,-0.181324,0.411338,0.004710
1.445532,0.997431,1.422476,1.009519,0.999391,-0.172953,0.411464,0.004715
1.446235,0.999478,1.459834,1.110640,0.999735,-0.180027,0.411369,0.004720
1.446923,1.000691,1.447693,1.047007,1.000343,-0.178974,0.410822,0.004725
1.447618,0.999290,1.440030,0.981661,1.000178,-0.178515,0.410760,0.004730
1.448314,0.997801,1.442884,0.857556,0.999595,-0.181492,0.411013,0.004735
1.449023,0.997033,1.422282,0.818941,0.999368,-0.173565,0.411186,0.004740
1.449677,0.999311,1.451389,0.731613,0.999819,-0.179415,0.410989,0.004745
1.450354,0.999457,1.427551,0.852012,1.000286,-0.178458,0.410531,0.004750
1.451066,0.999018,1.442690,0.848818,0.999959,-0.180758,0.410554,0.004755
1.451797,0.997730,1.439114,0.987717,0.999404,-0.179218,0.410853,0.004761
1.452534,0.998012,1.432614,1.049899,0.999305,-0.173704,0.410910,0.004766
1.453242,1.000191,1.456896,1.083374,0.999928,-0.179182,0.410524,0.004771
1.453919,1.000094,1.440780,0.999096,1.000187,-0.178671,0.410063,0.004776
1.454588,0.998375,1.442776,0.946317,0.999733,-0.180838,0.410177,0.004781
1.455329,0.997260,1.423153,0.828033,0.999293,-0.175304,0.410341,0.004786
1.456036,0.998689,1.446672,0.782347,0.999363,-0.179622,0.410435,0.004791
1.456724,0.999042,1.424513,0.770760,1.000088,-0.175495,0.409937,0.004796
1.457424,0.999182,1.419802,0.850008,1.000206,-0.177693,0.409602,0.004801
1.458115,0.997756,1.432087,0.899672,0.999690,-0.179822,0.409913,0.004806
1.458813,0.998245,1.435168,1.014854,0.999319,-0.177162,0.409997,0.004811
1.459477,0.998707,1.439218,1.065774,0.999565,-0.175777,0.409965,0.004816
1.460140,1.000414,1.445349,1.104288,1.000263,-0.178275,0.409355,0.004820
1.460837,1.000430,1.441640,0.969457,1.000255,-0.179979,0.409152,0.004825
1.461532,0.997294,1.428172,0.902571,0.999747,-0.178887,0.409290,0.004830
1.462261,0.997931,1.429411,0.793872,0.999424,-0.176455,0.409454,0.004835
1.462935,0.997536,1.419826,0.781369,0.999814,-0.171838,0.409318,0.004840
1.463638,1.000445,1.439374,0.792129,1.000366,-0.181967,0.408728,0.004845
1.464317,0.998866,1.420968,0.862597,1.000214,-0.176813,0.408675,0.004850
1.465040,0.997752,1.434905,0.934437,0.999612,-0.179645,0.408906,0.004855
1.465741,0.998074,1.432197,1.050855,0.999374,-0.175643,0.408953,0.004860
1.466448,0.999424,1.442829,1.078575,0.999887,-0.175613,0.408629,0.004865
1.467121,1.000177,1.438212,1.030882,1.000276,-0.178351,0.408025,0.004870
1.467784,0.999160,1.441306,0.949402,0.999893,-0.180561,0.408018,0.004874
1.468530,0.997065,1.418861,0.849479,0.999364,-0.175773,0.408106,0.004879
1.469237,0.997740,1.425445,0.777925,0.999253,-0.176383,0.408204,0.004884
1.469936,0.999200,1.426167,0.758289,0.999914,-0.175308,0.407772,0.004889
1.470648,0.999174,1.416057,0.810893,1.000155,-0.177275,0.407274,0.004894
1.471332,0.997965,1.421493,0.906912,0.999691,-0.178761,0.407479,0.004899
1.472064,0.998129,1.425380,0.960100,0.999242,-0.177126,0.407550,0.004904
1.472763,0.997536,1.409787,1.081689,0.999410,-0.169733,0.407501,0.004909
1.473459,1.001143,1.445742,1.052205,1.000085,-0.180872,0.406941,0.004914
1.474140,0.999808,1.425382,1.004491,1.000179,-0.177442,0.406516,0.004919
1.474859,0.998021,1.423272,0.860206,0.999664,-0.179643,0.406799,0.004924
1.475539,0.997165,1.403196,0.848793,0.999353,-0.173155,0.406777,0.004929
1.476264,0.998789,1.428135,0.734132,0.999695,-0.175392,0.406720,0.004934
1.476939,0.998797,1.392344,0.801052,1.000374,-0.172110,0.406127,0.004938
1.477640,0.999673,1.423844,0.835123,1.000246,-0.181010,0.405916,0.004943
1.478340,0.997508,1.418135,0.945465,0.999706,-0.178137,0.406240,0.004948
1.479067,0.998559,1.423391,0.994161,0.999442,-0.175115,0.406219,0.004953
1.479753,0.998654,1.420322,1.125681,0.999987,-0.172240,0.405908,0.004958
1.480457,1.001121,1.434398,1.004181,1.000440,-0.178607,0.405325,0.004963
1.481133,0.998844,1.420138,0.960365,1.000145,-0.177265,0.405158,0.004968
1.481867,0.998002,1.428734,0.824106,0.999582,-0.180621,0.405355,0.004973
1.482533,0.997245,1.405092,0.803211,0.999457,-0.171466,0.405365,0.004977
1.483217,0.999378,1.425884,0.765108,1.000004,-0.176307,0.404977,0.004982
1.483863,0.999884,1.419546,0.780690,1.000318,-0.178396,0.404400,0.004987
1.484612,0.998004,1.407416,0.900754,0.999918,-0.176109,0.404419,0.004991
1.485314,0.997273,1.408488,0.955561,0.999370,-0.174631,0.404537,0.004996
1.486037,0.998970,1.429059,1.045830,0.999323,-0.175355,0.404408,0.005001
1.486737,0.999664,1.421008,1.074173,1.000022,-0.175304,0.403807,0.005006
1.487439,1.000841,1.431394,0.990923,1.000097,-0.179276,0.403323,0.005011
1.488136,0.997369,1.403130,0.896358,0.999604,-0.176336,0.403349,0.005016
1.488868,0.997483,1.402077,0.777486,0.999214,-0.174062,0.403406,0.005021
1.489548,0.997719,1.394561,0.794608,0.999486,-0.169672,0.403252,0.005025
1.490260,0.999504,1.404050,0.740125,1.000134,-0.175897,0.402607,0.005030
1.490923,0.999341,1.396205,0.845079,1.000128,-0.175330,0.402359,0.005035
1.491659,0.997798,1.404991,0.907533,0.999591,-0.177612,0.402548,0.005040
1.492338,0.997330,1.384161,1.004247,0.999347,-0.168529,0.402521,0.005044
1.493035,0.999614,1.423851,1.078838,0.999748,-0.176741,0.402251,0.005049
1.493734,1.000531,1.405294,1.026729,1.000367,-0.174271,0.401580,0.005054
1.494426,0.999329,1.403505,0.947161,1.000179,-0.175577,0.401434,0.005058
1.495131,0.997394,1.396582,0.848902,0.999646,-0.175922,0.401510,0.005063
1.495858,0.997116,1.384384,0.775149,0.999463,-0.169775,0.401573,0.005068
1.496521,0.998887,1.402056,0.726221,0.999999,-0.173511,0.401187,0.005073
1.497161,1.000295,1.400405,0.810639,1.000417,-0.177562,0.400608,0.005077
1.497915,0.998236,1.390905,0.856689,1.000088,-0.174010,0.400618,0.005082
1.498639,0.998074,1.403711,0.940098,0.999532,-0.176039,0.400658,0.005087
1.499337,0.997836,1.391743,1.060177,0.999494,-0.169743,0.400632,0.005092
1.500055,1.000490,1.421082,1.045414,1.000103,-0.175511,0.400078,0.005097
1.500713,1.000395,1.407590,0.970213,1.000298,-0.176359,0.399522,0.005101
1.501382,0.998054,1.398536,0.924340,0.999825,-0.175316,0.399483,0.005106
1.502128,0.997277,1.383090,0.811525,0.999364,-0.171204,0.399485,0.005111
1.502827,0.998492,1.402972,0.765786,0.999433,-0.174961,0.399427,0.005115
1.503473,0.999262,1.387714,0.737313,1.000123,-0.172176,0.398790,0.005120
1.504210,0.998850,1.370789,0.839147,1.000213,-0.171751,0.398346,0.005124
1.504884,0.997793,1.390489,0.880374,0.999665,-0.175754,0.398483,0.005129
1.505615,0.998134,1.388381,0.988437,0.999290,-0.172266,0.398413,0.005134
1.506277,0.998996,1.397704,1.042762,0.999551,-0.171854,0.398220,0.005138
1.506938,1.000375,1.398782,1.062389,1.000237,-0.173963,0.397478,0.005143
1.507640,1.000304,1.393089,0.932744,1.000200,-0.175214,0.397162,0.005147
1.508359,0.997127,1.376391,0.877689,0.999685,-0.173434,0.397156,0.005152
1.509067,0.998217,1.384033,0.759441,0.999393,-0.172294,0.397163,0.005157
1.509831,0.997498,1.366903,0.754152,0.999872,-0.166883,0.396849,0.005162
1.510461,1.000351,1.384192,0.754363,1.000391,-0.175698,0.396157,0.005166
1.511142,0.998831,1.371242,0.865416,1.000189,-0.172866,0.396056,0.005171
1.511884,0.997789,1.380931,0.874775,0.999613,-0.174500,0.396095,0.005176
1.512573,0.998447,1.386270,1.049902,0.999444,-0.171183,0.396035,0.005180
1.513276,0.999804,1.391637,1.026823,1.000044,-0.171507,0.395520,0.005185
1.513960,1.000051,1.378083,1.013560,1.000400,-0.171305,0.394864,0.005189
1.514667,0.999066,1.387802,0.872256,0.999959,-0.176665,0.394836,0.005194
1.515404,0.997038,1.360980,0.849298,0.999469,-0.169098,0.394725,0.005199
1.516071,0.997704,1.371040,0.715172,0.999422,-0.170189,0.394719,0.005203
1.516739,0.999177,1.366327,0.777454,1.000089,-0.168466,0.394134,0.005208
1.517446,0.999668,1.372662,0.770723,1.000249,-0.174268,0.393557,0.005212
1.518132,0.997911,1.367343,0.885302,0.999761,-0.173237,0.393660,0.005217
1.518860,0.998078,1.368917,0.924422,0.999310,-0.171043,0.393580,0.005221
1.519536,0.997654,1.356410,1.036857,0.999470,-0.164778,0.393414,0.005226
1.520171,1.001262,1.395200,1.050021,1.000106,-0.175641,0.392737,0.005231
1.520910,0.999926,1.370457,0.932962,1.000183,-0.172110,0.392242,0.005235
1.521610,0.997746,1.361185,0.853436,0.999664,-0.172279,0.392318,0.005240
1.522338,0.997316,1.346559,0.801183,0.999332,-0.167616,0.392188,0.005244
1.523064,0.998525,1.364247,0.710884,0.999678,-0.168039,0.391994,0.005249
1.523738,0.998999,1.338310,0.765904,1.000343,-0.167156,0.391279,0.005253
1.524406,0.999614,1.360498,0.819962,1.000216,-0.174438,0.390970,0.005258
1.525133,0.997002,1.346623,0.903950,0.999699,-0.169546,0.391142,0.005262
1.525861,0.999153,1.372452,0.982616,0.999428,-0.171460,0.391000,0.005267
1.526537,0.998561,1.353406,1.055950,0.999973,-0.164912,0.390594,0.005272
1.527247,1.001129,1.372163,0.998036,1.000461,-0.172455,0.389888,0.005276
1.527925,0.998757,1.351772,0.907075,1.000181,-0.170063,0.389641,0.005281
1.528660,0.997813,1.358624,0.802150,0.999642,-0.172660,0.389659,0.005285
1.529333,0.997661,1.347457,0.757187,0.999522,-0.167010,0.389576,0.005290
1.529966,0.998882,1.350511,0.746506,1.000113,-0.167145,0.389071,0.005294
1.530663,1.000033,1.352763,0.751703,1.000420,-0.171637,0.388424,0.005298
1.531412,0.998098,1.343176,0.864242,0.999994,-0.169714,0.388345,0.005303
1.532132,0.997291,1.340078,0.923615,0.999472,-0.167411,0.388343,0.005308
1.532833,0.999250,1.369343,1.025589,0.999430,-0.170360,0.388123,0.005312
1.533479,0.999867,1.352297,0.997050,1.000114,-0.167554,0.387491,0.005316
1.534149,1.000507,1.362017,0.992489,1.000229,-0.171072,0.386818,0.005321
1.534868,0.998290,1.347648,0.824101,0.999711,-0.172048,0.386848,0.005325
1.535579,0.997275,1.330543,0.818038,0.999299,-0.166779,0.386663,0.005330
1.536265,0.998533,1.344143,0.696078,0.999463,-0.165663,0.386506,0.005334
1.536962,0.998273,1.312141,0.756557,1.000152,-0.163271,0.385815,0.005338
1.537659,1.000005,1.342372,0.770289,1.000135,-0.172253,0.385313,0.005343
1.538359,0.997614,1.331603,0.897038,0.999621,-0.169550,0.385480,0.005347
1.539073,0.997783,1.319271,0.903956,0.999309,-0.163757,0.385269,0.005352
1.539750,0.998360,1.330456,1.065568,0.999691,-0.163178,0.384977,0.005356
1.540461,1.001703,1.353796,0.970121,1.000307,-0.171715,0.384243,0.005361
1.541159,0.999148,1.326384,0.925742,1.000200,-0.167218,0.383879,0.005365
1.541884,0.997970,1.332331,0.794073,0.999654,-0.170781,0.383895,0.005370
1.542625,0.996904,1.304177,0.766838,0.999498,-0.160712,0.383816,0.005374
1.543278,0.998979,1.327976,0.682180,1.000051,-0.165975,0.383351,0.005379
1.543953,0.999927,1.313282,0.794834,1.000503,-0.167129,0.382728,0.005383
1.544683,0.998841,1.325664,0.799996,1.000168,-0.169000,0.382578,0.005387
