All calculations,GG_01,GG_02,PQ_Meas_GG01_11kV,PQ_Meas_GG02_11kV,PQ_Meas_RL01_11kV,PQ_Meas_RL02_11kV,PQ_Meas_WF_11kV,PQ_Meas_ESS_TR_11kV,PQ_Meas_LV_Load_11kV,PQ_Meas_WT1_33kV,PQ_Meas_WT2_33kV,PQ_Meas_WT3_33kV,GG_01
"b:tnow in s","s:xspeed in p.u.","s:xspeed in p.u.","s:p in p.u.","s:p in p.u.","s:p in p.u.","s:p in p.u.","s:p in p.u.","s:p in p.u.","s:p in p.u.","s:p in p.u.","s:p in p.u.","s:p in p.u.","s:ut in p.u."
1.779201,0.997780,0.997794,17.837585,17.834653,43.454556,3.950414,11.704795,0.829336,0.801399,3.964695,3.971466,3.963949,0.995092
1.779916,0.997780,0.997794,17.835114,17.835238,43.473487,3.952135,11.737359,0.819633,0.801721,3.971608,3.975042,3.975431,0.995500
1.780549,0.997779,0.997794,17.841763,17.843649,43.460161,3.950924,11.730007,0.797144,0.801479,3.968273,3.970134,3.971861,0.995229
1.781249,0.997779,0.997794,17.863820,17.857641,43.491233,3.953748,11.725150,0.800447,0.802077,3.968151,3.967243,3.967714,0.995677
1.781932,0.997779,0.997793,17.856458,17.841487,43.476485,3.952408,11.706524,0.826254,0.801831,3.964774,3.964824,3.969058,0.995197
1.782666,0.997779,0.997793,17.850729,17.844670,43.471748,3.951977,11.706953,0.823090,0.801717,3.967410,3.967861,3.970087,0.995382
1.783412,0.997779,0.997793,17.838913,17.836213,43.459774,3.950889,11.728435,0.808578,0.801475,3.968879,3.968626,3.973170,0.995134
1.784060,0.997779,0.997793,17.854144,17.856788,43.466114,3.951465,11.720303,0.787931,0.801586,3.966170,3.962896,3.978777,0.995378
1.784735,0.997778,0.997793,17.863832,17.860820,43.474401,3.952218,11.702990,0.800732,0.801754,3.962758,3.958849,3.968202,0.995358
1.785459,0.997778,0.997793,17.860687,17.849176,43.471651,3.951968,11.692297,0.823186,0.801727,3.956353,3.952166,3.962743,0.995192
1.786178,0.997778,0.997792,17.854950,17.852622,43.475373,3.952307,11.705211,0.816660,0.801763,3.967601,3.966205,3.976865,0.995509
1.786880,0.997778,0.997792,17.851393,17.849059,43.467698,3.951609,11.721674,0.798798,0.801617,3.966102,3.960949,3.967428,0.995320
1.787562,0.997778,0.997792,17.867615,17.864637,43.479675,3.952698,11.717878,0.784089,0.801847,3.963748,3.960746,3.975073,0.995519
1.788266,0.997777,0.997792,17.879902,17.864524,43.489830,3.953621,11.691289,0.809811,0.802075,3.958623,3.954406,3.969359,0.995483
1.788986,0.997777,0.997792,17.867738,17.854802,43.472971,3.952088,11.684532,0.819742,0.801754,3.958985,3.958616,3.966331,0.995244
1.789715,0.997777,0.997791,17.853223,17.846886,43.473914,3.952174,11.718272,0.809448,0.801741,3.965834,3.965888,3.973555,0.995352
1.790364,0.997777,0.997791,17.855639,17.854742,43.464741,3.951340,11.718560,0.788703,0.801563,3.966530,3.966764,3.976180,0.995275
1.791076,0.997777,0.997791,17.864670,17.864306,43.482808,3.952983,11.721504,0.787205,0.801895,3.967152,3.966965,3.969979,0.995541
1.791825,0.997777,0.997791,17.863548,17.857603,43.473857,3.952169,11.698786,0.807843,0.801754,3.957715,3.959912,3.964021,0.995236
1.792513,0.997776,0.997791,17.868107,17.854695,43.476271,3.952388,11.697143,0.810536,0.801822,3.963887,3.968485,3.969814,0.995290
1.793238,0.997776,0.997791,17.850281,17.851876,43.474894,3.952263,11.727324,0.799416,0.801740,3.968492,3.973998,3.969483,0.995476
1.793877,0.997776,0.997790,17.858391,17.860063,43.473519,3.952138,11.728594,0.780330,0.801721,3.967517,3.970989,3.976907,0.995433
1.794552,0.997776,0.997790,17.871159,17.865596,43.499453,3.954496,11.735400,0.784015,0.802222,3.974408,3.982049,3.972230,0.995715
1.795259,0.997776,0.997790,17.866558,17.854059,43.479240,3.952658,11.707790,0.805371,0.801880,3.955155,3.962523,3.955445,0.995204
1.795932,0.997776,0.997790,17.864009,17.857032,43.477707,3.952519,11.707639,0.803381,0.801835,3.969301,3.980785,3.974781,0.995387
1.796662,0.997775,0.997790,17.851716,17.847858,43.475655,3.952332,11.739612,0.790578,0.801777,3.969491,3.978111,3.968986,0.995327
1.797336,0.997775,0.997790,17.858218,17.865349,43.470292,3.951845,11.729492,0.770734,0.801656,3.969034,3.975898,3.977054,0.995411
1.797970,0.997775,0.997789,17.864178,17.868173,43.501378,3.954671,11.748183,0.777747,0.802232,3.984340,3.990589,3.976548,0.995813
1.798696,0.997775,0.997789,17.859034,17.849319,43.473735,3.952158,11.717172,0.802142,0.801775,3.958684,3.965436,3.954576,0.995050
1.799385,0.997775,0.997789,17.860920,17.860442,43.480015,3.952729,11.715030,0.798217,0.801865,3.970111,3.980370,3.972695,0.995501
1.800062,0.997775,0.997789,17.853817,17.855355,43.485112,3.953192,11.743380,0.787690,0.801938,3.971811,3.977875,3.968242,0.995574
1.800739,0.997775,0.997789,17.864442,17.869445,43.477843,3.952531,11.732529,0.765762,0.801805,3.969727,3.973840,3.976378,0.995470
1.801439,0.997774,0.997789,17.882115,17.874470,43.519189,3.956290,11.740016,0.781478,0.802600,3.980814,3.983580,3.975510,0.995987
1.802114,0.997774,0.997788,17.861301,17.854775,43.472091,3.952008,11.708519,0.801240,0.801736,3.958583,3.962159,3.956633,0.995065
1.802839,0.997774,0.997788,17.869387,17.862970,43.489976,3.953634,11.717509,0.795807,0.802063,3.971509,3.977497,3.976479,0.995562
1.803470,0.997774,0.997788,17.855891,17.856213,43.479686,3.952699,11.738252,0.783872,0.801843,3.970271,3.972317,3.969782,0.995403
1.804139,0.997774,0.997788,17.866977,17.873529,43.474921,3.952266,11.723693,0.764735,0.801747,3.966819,3.966828,3.977161,0.995411
1.804840,0.997774,0.997788,17.876409,17.878178,43.497910,3.954355,11.719998,0.779860,0.802181,3.974540,3.972501,3.975869,0.995696
1.805531,0.997774,0.997788,17.872406,17.861788,43.478729,3.952612,11.699793,0.799220,0.801867,3.957223,3.955537,3.959291,0.995149
1.806239,0.997773,0.997787,17.868648,17.870537,43.486502,3.953318,11.710422,0.792181,0.801967,3.967846,3.967652,3.974010,0.995628
1.806918,0.997773,0.997787,17.868964,17.869150,43.486917,3.953356,11.728948,0.775184,0.801973,3.968337,3.964975,3.969147,0.995582
1.807572,0.997773,0.997787,17.881995,17.882098,43.490556,3.953687,11.718924,0.763274,0.802047,3.963392,3.960944,3.973055,0.995604
1.808266,0.997773,0.997787,17.897137,17.885119,43.503350,3.954850,11.696694,0.781573,0.802323,3.962393,3.957842,3.972456,0.995628
1.808935,0.997773,0.997787,17.883619,17.874320,43.480817,3.952802,11.685207,0.792369,0.801897,3.957730,3.956043,3.964723,0.995267
1.809660,0.997772,0.997786,17.878167,17.871814,43.491291,3.953754,11.714337,0.782799,0.802071,3.966383,3.964534,3.975121,0.995556
1.810336,0.997772,0.997786,17.875212,17.875313,43.479717,3.952702,11.719336,0.764399,0.801841,3.966338,3.964393,3.972356,0.995435
1.811061,0.997772,0.997786,17.883613,17.888725,43.488361,3.953487,11.716637,0.754861,0.801988,3.962452,3.959143,3.969577,0.995625
1.811688,0.997772,0.997786,17.896799,17.888110,43.497491,3.954317,11.694426,0.774677,0.802203,3.961253,3.957754,3.972927,0.995547
1.812387,0.997772,0.997786,17.885946,17.878691,43.480795,3.952800,11.687427,0.783420,0.801889,3.958653,3.958595,3.965710,0.995299
1.813068,0.997772,0.997785,17.879987,17.878136,43.491218,3.953747,11.714788,0.774109,0.802056,3.966088,3.966419,3.973838,0.995615
1.813743,0.997771,0.997785,17.879611,17.881175,43.483199,3.953018,11.724627,0.752705,0.801901,3.966965,3.967511,3.972010,0.995500
1.814452,0.997771,0.997785,17.898644,17.896063,43.510829,3.955530,11.729139,0.744940,0.802427,3.967563,3.968714,3.970942,0.995936
1.815082,0.997771,0.997785,17.897677,17.885870,43.499755,3.954523,11.703348,0.769638,0.802256,3.961562,3.962926,3.969414,0.995492
1.815759,0.997771,0.997785,17.888073,17.880479,43.484404,3.953128,11.692051,0.778890,0.801961,3.960238,3.966677,3.965260,0.995346
1.816461,0.997771,0.997784,17.878635,17.873508,43.498334,3.954394,11.730755,0.772028,0.802198,3.969351,3.975654,3.976803,0.995635
1.817136,0.997770,0.997784,17.876715,17.880136,43.480207,3.952746,11.728090,0.749860,0.801849,3.966136,3.971932,3.970400,0.995426
1.817845,0.997770,0.997784,17.884496,17.893166,43.503655,3.954878,11.737818,0.745315,0.802264,3.975684,3.982208,3.974032,0.995877
1.818483,0.997770,0.997784,17.885932,17.877497,43.501932,3.954721,11.723851,0.771662,0.802289,3.967411,3.973603,3.969768,0.995473
1.819159,0.997770,0.997784,17.878720,17.875946,43.481214,3.952838,11.702700,0.778583,0.801898,3.961479,3.972544,3.962727,0.995304
1.819861,0.997770,0.997784,17.874154,17.877405,43.502554,3.954778,11.735853,0.772179,0.802259,3.971887,3.981360,3.976300,0.995827
1.820536,0.997770,0.997783,17.875565,17.880886,43.488639,3.953513,11.737942,0.749760,0.802002,3.968174,3.975640,3.970314,0.995557
1.821239,0.997770,0.997783,17.894996,17.894729,43.527169,3.957015,11.745493,0.751696,0.802729,3.979849,3.985755,3.973620,0.996163
1.821883,0.997769,0.997783,17.883678,17.874462,43.505532,3.955048,11.730041,0.774761,0.802362,3.969081,3.974701,3.966633,0.995486
1.822559,0.997769,0.997783,17.882481,17.877589,43.485972,3.953270,11.705352,0.775818,0.801998,3.965979,3.976009,3.964883,0.995341
1.823261,0.997769,0.997783,17.876355,17.875674,43.507945,3.955268,11.743616,0.769939,0.802372,3.974035,3.981752,3.978457,0.995819
1.823921,0.997769,0.997783,17.876225,17.883385,43.488444,3.953495,11.736941,0.747386,0.801998,3.967788,3.972392,3.967439,0.995550
1.824618,0.997769,0.997782,17.884591,17.894715,43.502681,3.954789,11.733616,0.746799,0.802251,3.977209,3.980459,3.976975,0.995779
1.825275,0.997769,0.997782,17.888786,17.881212,43.507295,3.955209,11.723465,0.771431,0.802390,3.968445,3.969262,3.967681,0.995541
1.825959,0.997768,0.997782,17.883556,17.882971,43.482627,3.952966,11.702090,0.768898,0.801921,3.962866,3.967716,3.964283,0.995328
1.826638,0.997768,0.997782,17.883726,17.888300,43.510190,3.955472,11.734435,0.761598,0.802397,3.973000,3.974685,3.977701,0.995975
1.827277,0.997768,0.997782,17.888815,17.894498,43.497413,3.954310,11.730449,0.740125,0.802163,3.967594,3.966152,3.967437,0.995693
1.827960,0.997768,0.997782,17.908272,17.905858,43.513832,3.955803,11.718183,0.739816,0.802494,3.967044,3.964964,3.975076,0.995843
1.828659,0.997768,0.997781,17.909121,17.896073,43.513549,3.955777,11.700695,0.765957,0.802520,3.964063,3.959890,3.966878,0.995637
1.829330,0.997768,0.997781,17.894402,17.893123,43.492721,3.953884,11.699342,0.761837,0.802100,3.962245,3.961388,3.967298,0.995504
1.829982,0.997767,0.997781,17.892477,17.888952,43.503167,3.954833,11.725748,0.753111,0.802288,3.970783,3.968493,3.978224,0.995671
1.830722,0.997767,0.997781,17.899445,17.904475,43.496757,3.954251,11.720726,0.728514,0.802152,3.966997,3.962567,3.970177,0.995697
1.831428,0.997767,0.997781,17.907917,17.911940,43.499782,3.954526,11.704567,0.732097,0.802212,3.958367,3.955342,3.972380,0.995654
1.832068,0.997767,0.997780,17.914225,17.904291,43.510976,3.955543,11.688989,0.761473,0.802458,3.962108,3.956584,3.969617,0.995664
1.832731,0.997767,0.997780,17.902740,17.898730,43.495557,3.954142,11.695215,0.755167,0.802153,3.959679,3.958458,3.967548,0.995522
1.833431,0.997766,0.997780,17.897845,17.899342,43.510177,3.955471,11.722682,0.748175,0.802397,3.968816,3.965790,3.976651,0.995901
1.834076,0.997766,0.997780,17.907384,17.910331,43.505327,3.955030,11.721763,0.723191,0.802312,3.967797,3.964247,3.969076,0.995821
1.834760,0.997766,0.997779,17.918348,17.911698,43.516933,3.956085,11.710923,0.734605,0.802556,3.959005,3.958037,3.972778,0.995802
1.835459,0.997766,0.997779,17.920682,17.905758,43.513714,3.955792,11.684719,0.760874,0.802526,3.959759,3.957761,3.965208,0.995652
1.836113,0.997766,0.997779,17.901253,17.899171,43.504922,3.954993,11.705992,0.755815,0.802317,3.963047,3.965961,3.971023,0.995712
1.836779,0.997765,0.997779,17.894693,17.891613,43.502103,3.954737,11.728153,0.744644,0.802264,3.968739,3.971291,3.976404,0.995621
1.837466,0.997765,0.997779,17.903391,17.910011,43.506571,3.955143,11.724303,0.726334,0.802326,3.969430,3.970677,3.968983,0.995881
1.838160,0.997765,0.997779,17.903558,17.904858,43.513234,3.955749,11.727155,0.735876,0.802463,3.965934,3.970397,3.973944,0.995750
1.838840,0.997765,0.997778,17.905628,17.899680,43.506447,3.955132,11.697619,0.761022,0.802370,3.962187,3.966328,3.965355,0.995589
1.839514,0.997765,0.997778,17.902429,17.898416,43.506958,3.955178,11.711267,0.752393,0.802369,3.963420,3.971482,3.968905,0.995707
1.840167,0.997765,0.997778,17.892023,17.896106,43.507723,3.955248,11.737503,0.739688,0.802351,3.971337,3.978685,3.976669,0.995810
1.840869,0.997764,0.997778,17.904436,17.910292,43.517494,3.956136,11.734386,0.727049,0.802533,3.971360,3.976076,3.970298,0.996016
1.841560,0.997764,0.997778,17.908392,17.902884,43.529552,3.957232,11.742215,0.736082,0.802789,3.972006,3.981214,3.971886,0.995915
1.842259,0.997764,0.997777,17.906766,17.896931,43.506340,3.955122,11.704842,0.755311,0.802389,3.963228,3.970516,3.961883,0.995490
1.842914,0.997764,0.997777,17.898448,17.899709,43.510906,3.955537,11.723481,0.747236,0.802430,3.969078,3.980453,3.972454,0.995820
1.843576,0.997764,0.997777,17.893619,17.894760,43.508858,3.955351,11.744920,0.733297,0.802387,3.971692,3.980758,3.976489,0.995737
1.844272,0.997764,0.997777,17.902336,17.913515,43.509805,3.955437,11.732862,0.718911,0.802383,3.972829,3.977913,3.971619,0.995903
1.844960,0.997763,0.997777,17.901102,17.905041,43.526052,3.956914,11.748911,0.730610,0.802698,3.978278,3.984839,3.972950,0.995919
1.845659,0.997763,0.997777,17.902498,17.896848,43.505505,3.955046,11.711760,0.751809,0.802363,3.965466,3.970977,3.962918,0.995486
1.846327,0.997763,0.997776,17.901985,17.903532,43.510488,3.955499,11.721019,0.741877,0.802426,3.969668,3.978036,3.971202,0.995807
1.846963,0.997763,0.997776,17.898173,17.904246,43.517832,3.956167,11.744958,0.729160,0.802538,3.972834,3.977763,3.975401,0.995976
1.847671,0.997763,0.997776,17.914634,17.920777,43.518740,3.956249,11.730675,0.711468,0.802565,3.968991,3.970157,3.969330,0.995989
1.848340,0.997763,0.997776,17.921900,17.915912,43.538708,3.958064,11.732308,0.729615,0.802963,3.973605,3.975631,3.972299,0.996063
1.849059,0.997763,0.997776,17.914634,17.905023,43.511317,3.955574,11.702358,0.747355,0.802478,3.963843,3.964912,3.963647,0.995545
1.849714,0.997762,0.997775,17.906317,17.907712,43.516683,3.956062,11.721767,0.739482,0.802533,3.969495,3.972126,3.973752,0.995887
1.850347,0.997762,0.997775,17.902133,17.904468,43.506791,3.955163,11.732992,0.724705,0.802345,3.970596,3.971241,3.975730,0.995670
1.851060,0.997762,0.997775,17.915931,17.925175,43.511392,3.955581,11.720550,0.707735,0.802418,3.963631,3.960500,3.967966,0.995890
1.851722,0.997762,0.997775,17.926897,17.923966,43.531787,3.957435,11.710776,0.730407,0.802825,3.969306,3.965635,3.976066,0.996002
1.852390,0.997762,0.997775,17.916005,17.911686,43.509583,3.955417,11.694600,0.745129,0.802421,3.961123,3.958040,3.965422,0.995598
1.853073,0.997761,0.997774,17.913306,17.913878,43.516774,3.956070,11.710327,0.737865,0.802531,3.966578,3.964249,3.973164,0.995890
1.853746,0.997761,0.997774,17.912866,17.915493,43.515636,3.955967,11.725887,0.719860,0.802502,3.969140,3.965366,3.973169,0.995884
1.854455,0.997761,0.997774,17.928910,17.929935,43.531033,3.957367,11.719225,0.713124,0.802796,3.960685,3.956386,3.967797,0.996129
1.855116,0.997761,0.997774,17.937993,17.928277,43.531977,3.957452,11.693205,0.732804,0.802849,3.960445,3.956083,3.972049,0.995941
1.855792,0.997761,0.997774,17.928231,17.918521,43.516799,3.956073,11.686255,0.742432,0.802567,3.960853,3.958977,3.968230,0.995694
1.856468,0.997760,0.997773,17.916090,17.912972,43.521056,3.956460,11.718182,0.732886,0.802615,3.966572,3.964675,3.975040,0.995885
1.857144,0.997760,0.997773,17.915704,17.917791,43.510824,3.955529,11.721213,0.714060,0.802416,3.966913,3.965724,3.972848,0.995783
1.857853,0.997760,0.997773,17.922832,17.930047,43.522990,3.956635,11.722294,0.707078,0.802626,3.965695,3.963526,3.970003,0.996034
1.858516,0.997760,0.997773,17.933116,17.925951,43.527492,3.957045,11.700652,0.727576,0.802758,3.961646,3.960320,3.970961,0.995846
1.859194,0.997760,0.997773,17.924308,17.919457,43.515327,3.955939,11.694029,0.735999,0.802527,3.962101,3.964210,3.967548,0.995729
1.859875,0.997759,0.997772,17.916906,17.916890,43.522555,3.956596,11.722205,0.725785,0.802635,3.967613,3.970681,3.974148,0.995956
1.860551,0.997759,0.997772,17.917524,17.921589,43.516489,3.956044,11.730233,0.705703,0.802515,3.968665,3.971981,3.974260,0.995889
1.861261,0.997759,0.997772,17.932788,17.932947,43.542755,3.958432,11.735626,0.702839,0.803014,3.970417,3.974159,3.969370,0.996274
1.861923,0.997759,0.997772,17.931469,17.921839,43.531505,3.957409,11.712933,0.725515,0.802843,3.963313,3.968544,3.968630,0.995842
1.862596,0.997759,0.997772,17.927922,17.920458,43.521682,3.956517,11.700985,0.731492,0.802658,3.965206,3.973747,3.967664,0.995801
1.863277,0.997759,0.997771,17.911866,17.912075,43.524587,3.956781,11.738176,0.721925,0.802674,3.970291,3.978905,3.974850,0.995934
1.863964,0.997758,0.997771,17.915649,17.922660,43.512083,3.955644,11.732323,0.699531,0.802434,3.968474,3.976048,3.975524,0.995809
1.864678,0.997758,0.997771,17.925892,17.932675,43.543292,3.958481,11.745952,0.700261,0.803006,3.979857,3.986670,3.972162,0.996299
1.865414,0.997758,0.997771,17.916741,17.913696,43.523229,3.956657,11.726388,0.725734,0.802673,3.964870,3.973584,3.964865,0.995672
1.866068,0.997758,0.997771,17.922372,17.918981,43.520940,3.956449,11.709544,0.729132,0.802640,3.967906,3.977176,3.966463,0.995817
1.866724,0.997758,0.997770,17.909987,17.915370,43.527540,3.957049,11.741951,0.719999,0.802718,3.973278,3.982832,3.974972,0.996040
1.867417,0.997758,0.997770,17.922099,17.928439,43.531977,3.957452,11.740422,0.701275,0.802806,3.969664,3.975592,3.977552,0.996163
1.868119,0.997757,0.997770,17.932579,17.934596,43.554599,3.959509,11.745052,0.705115,0.803233,3.980288,3.984262,3.969356,0.996418
1.868813,0.997757,0.997770,17.925415,17.913796,43.532486,3.957499,11.723375,0.730271,0.802872,3.964426,3.970114,3.963575,0.995716
1.869467,0.997757,0.997770,17.923428,17.922055,43.525246,3.956841,11.710803,0.728512,0.802713,3.971080,3.976864,3.969787,0.995912
1.870116,0.997757,0.997770,17.912306,17.915187,43.531958,3.957451,11.743500,0.721221,0.802807,3.972893,3.977263,3.977111,0.996054
1.870749,0.997757,0.997769,17.918060,17.926246,43.518946,3.956268,11.732388,0.701081,0.802561,3.969525,3.972324,3.973388,0.995882
1.871448,0.997757,0.997769,17.928635,17.937186,43.538478,3.958043,11.729089,0.704530,0.802918,3.972069,3.971664,3.969548,0.996200
1.872125,0.997756,0.997769,17.931562,17.922333,43.537830,3.957985,11.715643,0.729235,0.802960,3.967624,3.966868,3.970264,0.995874
1.872802,0.997756,0.997769,17.923757,17.926183,43.518678,3.956243,11.702984,0.724574,0.802576,3.965344,3.967013,3.966950,0.995835
1.873476,0.997756,0.997769,17.923322,17.926709,43.537930,3.957994,11.732426,0.716378,0.802912,3.971465,3.969374,3.976202,0.996226
1.874136,0.997756,0.997768,17.930898,17.935943,43.529916,3.957265,11.727056,0.696049,0.802765,3.968877,3.966586,3.971730,0.996060
1.874843,0.997756,0.997768,17.951095,17.945780,43.549620,3.959056,11.713217,0.701749,0.803164,3.960630,3.956979,3.968111,0.996247
1.875484,0.997756,0.997768,17.945949,17.936035,43.538419,3.958038,11.693732,0.723712,0.802970,3.963467,3.958197,3.969106,0.995940
1.876159,0.997755,0.997768,17.936610,17.931214,43.526178,3.956925,11.700724,0.717281,0.802727,3.965068,3.964289,3.971530,0.995844
1.876862,0.997755,0.997768,17.928955,17.928353,43.530149,3.957286,11.726006,0.706897,0.802776,3.968557,3.964211,3.975486,0.995995
1.877545,0.997755,0.997767,17.938833,17.944190,43.528188,3.957108,11.719912,0.685092,0.802731,3.969403,3.965858,3.973630,0.996056
1.878248,0.997755,0.997767,17.946210,17.949236,43.534088,3.957644,11.705859,0.693276,0.802848,3.954989,3.951273,3.964954,0.996054
1.878926,0.997755,0.997767,17.954250,17.940571,43.542210,3.958383,11.689797,0.719020,0.803047,3.962916,3.959108,3.971946,0.995983
1.879605,0.997754,0.997767,17.937093,17.937733,43.528136,3.957103,11.702261,0.710891,0.802740,3.964017,3.964202,3.970821,0.995988
1.880277,0.997754,0.997767,17.933231,17.934285,43.533678,3.957607,11.726301,0.700301,0.802833,3.968052,3.965271,3.974728,0.996084
1.880962,0.997754,0.997766,17.948994,17.950218,43.543348,3.958486,11.726921,0.678721,0.803020,3.972297,3.971798,3.978166,0.996281
1.881665,0.997754,0.997766,17.952799,17.946071,43.548388,3.958944,11.714388,0.697214,0.803138,3.955253,3.955210,3.960645,0.996140
1.882340,0.997753,0.997766,17.950157,17.938913,43.537635,3.957967,11.691388,0.718102,0.802958,3.962614,3.964960,3.970433,0.995926
1.883013,0.997753,0.997766,17.940761,17.933382,43.543931,3.958539,11.718369,0.713012,0.803053,3.969738,3.975173,3.975018,0.996138
1.883717,0.997753,0.997765,17.926147,17.929081,43.527313,3.957028,11.734390,0.697438,0.802715,3.967195,3.970366,3.974152,0.995951
1.884362,0.997753,0.997765,17.941121,17.948521,43.542843,3.958440,11.731527,0.683110,0.802995,3.975817,3.980804,3.979356,0.996320
1.885117,0.997753,0.997765,17.937655,17.936163,43.544267,3.958570,11.730081,0.701985,0.803047,3.963132,3.969197,3.961870,0.996030
1.885806,0.997753,0.997765,17.937476,17.931514,43.532168,3.957470,11.704162,0.719334,0.802848,3.962364,3.971159,3.966738,0.995849
1.886463,0.997752,0.997765,17.934095,17.933597,43.542546,3.958413,11.724292,0.711989,0.803014,3.971354,3.980472,3.971989,0.996200
1.887163,0.997752,0.997765,17.926894,17.933267,43.537264,3.957933,11.743367,0.694561,0.802893,3.970013,3.977451,3.971641,0.996164
1.887861,0.997752,0.997764,17.945746,17.948833,43.564766,3.960433,11.742081,0.691954,0.803414,3.980825,3.985920,3.984564,0.996611
1.888544,0.997752,0.997764,17.936674,17.930925,43.551065,3.959188,11.739245,0.706599,0.803190,3.967645,3.975092,3.959153,0.996050
1.889206,0.997752,0.997764,17.939819,17.931788,43.535974,3.957816,11.708118,0.716998,0.802932,3.963105,3.972024,3.962161,0.995887
1.889884,0.997752,0.997764,17.933237,17.931284,43.547785,3.958890,11.736191,0.709078,0.803117,3.976479,3.985991,3.975345,0.996230
1.890564,0.997752,0.997764,17.925103,17.932036,43.529892,3.957263,11.743945,0.688833,0.802761,3.970930,3.977864,3.972756,0.995983
1.891238,0.997751,0.997764,17.942000,17.952070,43.553305,3.959391,11.736211,0.685604,0.803187,3.979916,3.983995,3.983950,0.996469
1.891933,0.997751,0.997763,17.937322,17.935297,43.549347,3.959032,11.737682,0.701225,0.803148,3.968824,3.972162,3.960424,0.996044
1.892601,0.997751,0.997763,17.937202,17.934650,43.531464,3.957406,11.708710,0.711138,0.802831,3.964026,3.969690,3.965475,0.995853
1.893268,0.997751,0.997763,17.937934,17.939638,43.547729,3.958884,11.729174,0.702971,0.803104,3.974935,3.979141,3.972612,0.996304
1.893921,0.997751,0.997763,17.934577,17.941135,43.537969,3.957997,11.739808,0.683353,0.802908,3.970774,3.971458,3.973700,0.996132
1.894575,0.997751,0.997763,17.960865,17.961337,43.563097,3.960282,11.727516,0.677057,0.803397,3.972960,3.971881,3.980680,0.996542
1.895316,0.997750,0.997762,17.954257,17.947603,43.554677,3.959516,11.716632,0.698959,0.803258,3.962459,3.959782,3.958523,0.996136
1.895998,0.997750,0.997762,17.952225,17.942928,43.541762,3.958342,11.701729,0.706254,0.803032,3.965280,3.965042,3.970616,0.995963
1.896661,0.997750,0.997762,17.943292,17.940730,43.547972,3.958907,11.726196,0.699775,0.803114,3.972254,3.969752,3.973045,0.996206
1.897335,0.997750,0.997762,17.942299,17.947221,43.535959,3.957814,11.728343,0.678784,0.802874,3.969720,3.965920,3.975531,0.996088
1.898038,0.997750,0.997762,17.958922,17.963713,43.548913,3.958992,11.714248,0.674138,0.803117,3.966012,3.961730,3.978539,0.996314
1.898715,0.997749,0.997761,17.960157,17.953617,43.550635,3.959149,11.698204,0.700984,0.803178,3.958334,3.952815,3.961592,0.996094
1.899390,0.997749,0.997761,17.953450,17.949005,43.542362,3.958397,11.696797,0.704528,0.803020,3.962900,3.960414,3.972513,0.996066
1.900083,0.997749,0.997761,17.948025,17.947093,43.550686,3.959153,11.719042,0.698832,0.803152,3.969673,3.965537,3.971692,0.996307
1.900764,0.997749,0.997761,17.953340,17.955778,43.547233,3.958839,11.725895,0.674144,0.803084,3.969885,3.965927,3.974622,0.996287
1.901478,0.997749,0.997761,17.970737,17.964623,43.567990,3.960726,11.714895,0.681956,0.803495,3.961577,3.957434,3.977556,0.996499
1.902140,0.997748,0.997760,17.966272,17.955446,43.549041,3.959004,11.685256,0.704234,0.803163,3.955913,3.952687,3.960508,0.996046
1.902840,0.997748,0.997760,17.960798,17.950807,43.555699,3.959609,11.702356,0.704625,0.803277,3.964176,3.964356,3.974098,0.996258
1.903515,0.997748,0.997760,17.945650,17.942137,43.547915,3.958901,11.727069,0.695067,0.803107,3.968772,3.967869,3.972520,0.996177
1.904244,0.997748,0.997760,17.949373,17.955302,43.539349,3.958123,11.722771,0.672955,0.802929,3.970609,3.970050,3.972931,0.996160
1.904921,0.997748,0.997760,17.960021,17.958037,43.562314,3.960210,11.725455,0.682387,0.803376,3.967125,3.967785,3.978180,0.996368
1.905580,0.997747,0.997759,17.955916,17.950240,43.546513,3.958774,11.696486,0.705748,0.803103,3.961967,3.964209,3.965492,0.996036
1.906271,0.997747,0.997759,17.954152,17.948543,43.549207,3.959019,11.709533,0.699146,0.803149,3.963289,3.968832,3.969373,0.996178
1.906956,0.997747,0.997759,17.945052,17.945309,43.550352,3.959123,11.735199,0.687060,0.803144,3.971574,3.977099,3.974657,0.996269
1.907656,0.997747,0.997759,17.955745,17.959591,43.559239,3.959931,11.735120,0.672018,0.803304,3.970880,3.974587,3.970213,0.996495
1.908318,0.997747,0.997759,17.961383,17.956566,43.576314,3.961483,11.741965,0.681527,0.803644,3.972605,3.980599,3.976514,0.996552
1.908982,0.997747,0.997758,17.960121,17.946510,43.550092,3.959099,11.705164,0.700597,0.803201,3.961735,3.969625,3.961072,0.995961
1.909671,0.997746,0.997758,17.951338,17.948714,43.553074,3.959370,11.721236,0.694371,0.803215,3.968087,3.979087,3.972431,0.996267
1.910362,0.997746,0.997758,17.943286,17.942188,43.549445,3.959040,11.744544,0.681604,0.803137,3.972238,3.981930,3.976242,0.996178
1.911062,0.997746,0.997758,17.952884,17.962205,43.551139,3.959194,11.734677,0.663714,0.803146,3.972924,3.978438,3.971012,0.996384
1.911739,0.997746,0.997758,17.953522,17.954532,43.573266,3.961206,11.753227,0.676761,0.803571,3.980691,3.987772,3.975783,0.996491
