All calculations,GG_01,GG_02,PQ_Meas_GG01_11kV,PQ_Meas_GG02_11kV,PQ_Meas_RL01_11kV,PQ_Meas_RL02_11kV,PQ_Meas_WF_11kV,PQ_Meas_ESS_TR_11kV,PQ_Meas_LV_Load_11kV,PQ_Meas_WT1_33kV,PQ_Meas_WT2_33kV,PQ_Meas_WT3_33kV,GG_01
1.469161,0.997408,0.997434,17.745484,17.764367,43.259744,3.932704,11.718356,0.762067,0.797827,3.975532,3.978533,3.972469,0.992889
1.469845,0.997407,0.997433,17.739096,17.768559,43.243569,3.931234,11.724571,0.740078,0.797501,3.967973,3.965356,3.958706,0.992721
1.470478,0.997406,0.997432,17.754219,17.783232,43.260209,3.932746,11.713109,0.740209,0.797814,3.975925,3.971925,3.976149,0.992989
1.471161,0.997405,0.997431,17.746864,17.768058,43.255030,3.932275,11.706918,0.763204,0.797740,3.967646,3.963688,3.957443,0.992652
1.471868,0.997404,0.997430,17.748666,17.764995,43.240496,3.930954,11.683941,0.771343,0.797495,3.957586,3.954596,3.952137,0.992456
1.472561,0.997404,0.997429,17.743862,17.768271,43.253630,3.932148,11.709862,0.761482,0.797699,3.973500,3.970696,3.970396,0.992885
1.473262,0.997403,0.997428,17.745283,17.775040,43.249848,3.931804,11.717208,0.741737,0.797616,3.966958,3.958614,3.959661,0.992859
1.473938,0.997402,0.997427,17.765360,17.788293,43.264973,3.933179,11.702015,0.740406,0.797922,3.966852,3.958561,3.970483,0.993019
1.474583,0.997401,0.997426,17.765284,17.775227,43.264049,3.933095,11.683027,0.771548,0.797942,3.961993,3.952742,3.957019,0.992733
1.475284,0.997400,0.997425,17.748258,17.769576,43.243614,3.931238,11.680203,0.774346,0.797530,3.958394,3.950744,3.956362,0.992608
1.475963,0.997399,0.997424,17.743504,17.762992,43.250532,3.931867,11.706536,0.767019,0.797652,3.970852,3.963768,3.970588,0.992718
1.476661,0.997399,0.997424,17.746559,17.775695,43.244030,3.931275,11.707405,0.743159,0.797512,3.965947,3.954811,3.959886,0.992773
1.477337,0.997398,0.997423,17.760524,17.784699,43.253624,3.932148,11.689975,0.748279,0.797706,3.958983,3.950064,3.969633,0.992817
1.477984,0.997397,0.997422,17.756924,17.774668,43.252222,3.932020,11.669946,0.780401,0.797696,3.958714,3.948661,3.958292,0.992665
1.478669,0.997396,0.997421,17.751618,17.766995,43.244932,3.931357,11.674451,0.780791,0.797566,3.955523,3.947459,3.957064,0.992579
1.479361,0.997395,0.997420,17.741600,17.764663,43.250827,3.931893,11.701795,0.772303,0.797641,3.968742,3.961378,3.969169,0.992833
1.480061,0.997394,0.997419,17.749565,17.775841,43.253137,3.932103,11.707411,0.750104,0.797681,3.966293,3.956059,3.960745,0.992940
1.480737,0.997394,0.997418,17.760567,17.777528,43.262655,3.932969,11.693197,0.762217,0.797886,3.957333,3.949612,3.967074,0.992894
1.481386,0.997393,0.997417,17.762191,17.769768,43.254442,3.932222,11.663836,0.788637,0.797767,3.955980,3.948173,3.955323,0.992628
1.482069,0.997392,0.997416,17.743986,17.761668,43.246551,3.931505,11.683398,0.786585,0.797581,3.959665,3.955535,3.962408,0.992682
1.482762,0.997391,0.997415,17.735839,17.753675,43.245959,3.931451,11.709678,0.775782,0.797563,3.968060,3.964738,3.970308,0.992665
1.483463,0.997391,0.997415,17.742785,17.769651,43.247414,3.931583,11.706958,0.757174,0.797571,3.967400,3.961532,3.961420,0.992866
1.484160,0.997390,0.997414,17.745825,17.765672,43.255590,3.932326,11.706021,0.768140,0.797741,3.963129,3.960807,3.967622,0.992764
1.484840,0.997389,0.997413,17.746131,17.759114,43.247141,3.931558,11.675660,0.795409,0.797614,3.958629,3.956284,3.956716,0.992576
1.485529,0.997388,0.997412,17.741219,17.755538,43.245593,3.931418,11.689650,0.788179,0.797575,3.960324,3.961944,3.960561,0.992654
1.486167,0.997388,0.997411,17.731041,17.754630,43.252118,3.932011,11.719577,0.776539,0.797659,3.969103,3.969915,3.969346,0.992912
1.486868,0.997387,0.997410,17.741521,17.765878,43.253917,3.932174,11.715370,0.761021,0.797698,3.968768,3.967177,3.962682,0.992945
1.487539,0.997386,0.997410,17.745635,17.759941,43.267397,3.933400,11.719622,0.773574,0.797975,3.968200,3.970880,3.964571,0.992908
1.488197,0.997385,0.997409,17.743383,17.751252,43.245850,3.931441,11.683328,0.796938,0.797610,3.959275,3.960780,3.953159,0.992471
1.488915,0.997385,0.997408,17.731725,17.751641,43.246173,3.931470,11.700917,0.790931,0.797571,3.965450,3.971079,3.964054,0.992744
1.489545,0.997384,0.997407,17.725223,17.744544,43.244087,3.931281,11.725281,0.777847,0.797528,3.969473,3.972947,3.969322,0.992651
1.490259,0.997383,0.997406,17.733562,17.763347,43.240576,3.930961,11.713173,0.758899,0.797443,3.968339,3.967563,3.961270,0.992761
1.490923,0.997383,0.997406,17.739245,17.758839,43.270091,3.933645,11.728378,0.775283,0.798010,3.978634,3.978994,3.969427,0.993016
1.491590,0.997382,0.997405,17.729915,17.744388,43.241259,3.931024,11.693272,0.802214,0.797506,3.961133,3.962422,3.952904,0.992435
1.492332,0.997381,0.997404,17.729092,17.748967,43.244356,3.931305,11.699557,0.795587,0.797542,3.966641,3.970048,3.961898,0.992718
1.492970,0.997381,0.997403,17.723642,17.748845,43.253202,3.932109,11.727266,0.783238,0.797680,3.970321,3.970018,3.968961,0.992932
1.493671,0.997380,0.997403,17.738138,17.763044,43.251199,3.931927,11.712598,0.767001,0.797655,3.966738,3.962768,3.961168,0.992880
1.494335,0.997379,0.997402,17.743779,17.757233,43.269460,3.933587,11.711822,0.788235,0.798021,3.971142,3.968618,3.963438,0.992931
1.495071,0.997379,0.997401,17.734164,17.747023,43.245783,3.931435,11.683848,0.809777,0.797594,3.959781,3.956201,3.953639,0.992554
1.495811,0.997378,0.997400,17.728957,17.744497,43.249149,3.931741,11.703111,0.801962,0.797638,3.969523,3.968929,3.966024,0.992710
1.496520,0.997377,0.997399,17.722337,17.747620,43.244013,3.931274,11.717204,0.785638,0.797513,3.966708,3.960618,3.968208,0.992756
1.497157,0.997377,0.997399,17.734185,17.760901,43.243731,3.931248,11.699124,0.778278,0.797510,3.966802,3.960115,3.967998,0.992734
1.497866,0.997376,0.997398,17.739251,17.754247,43.258454,3.932587,11.690796,0.804558,0.797813,3.958740,3.950461,3.954266,0.992776
1.498597,0.997375,0.997397,17.732971,17.747791,43.243236,3.931203,11.677311,0.813901,0.797535,3.959354,3.953414,3.960981,0.992600
1.499321,0.997375,0.997396,17.728434,17.746523,43.250661,3.931878,11.700483,0.804749,0.797649,3.967914,3.960469,3.965097,0.992843
1.500032,0.997374,0.997396,17.729250,17.752756,43.244514,3.931319,11.708882,0.782468,0.797522,3.966568,3.957393,3.963959,0.992774
1.500662,0.997373,0.997395,17.747113,17.762341,43.259209,3.932655,11.691165,0.789068,0.797822,3.957109,3.948434,3.969292,0.992894
1.501359,0.997373,0.997394,17.749677,17.755760,43.253296,3.932118,11.664494,0.813225,0.797742,3.954212,3.945765,3.954234,0.992645
1.502084,0.997372,0.997393,17.733493,17.748663,43.245876,3.931443,11.678923,0.813809,0.797569,3.958224,3.951987,3.961272,0.992711
1.502781,0.997371,0.997393,17.726620,17.741215,43.245444,3.931404,11.704711,0.801858,0.797555,3.966225,3.959940,3.970560,0.992691
1.503467,0.997371,0.997392,17.733413,17.755628,43.243058,3.931187,11.701419,0.781280,0.797496,3.965188,3.956895,3.961720,0.992785
1.504211,0.997370,0.997391,17.737561,17.756785,43.245492,3.931408,11.690836,0.789269,0.797550,3.956003,3.949627,3.963895,0.992674
1.504883,0.997369,0.997391,17.747025,17.749905,43.254421,3.932220,11.668019,0.819458,0.797766,3.957391,3.950497,3.959753,0.992666
1.505609,0.997369,0.997390,17.729227,17.745508,43.244501,3.931318,11.685772,0.812847,0.797535,3.961223,3.958915,3.962351,0.992747
1.506336,0.997368,0.997389,17.720729,17.740422,43.239661,3.930878,11.710269,0.796548,0.797430,3.965053,3.961064,3.966097,0.992672
1.507021,0.997368,0.997388,17.741754,17.758994,43.263034,3.933003,11.712096,0.781070,0.797877,3.969816,3.966403,3.972192,0.993122
1.507735,0.997367,0.997388,17.738607,17.747645,43.254721,3.932247,11.694894,0.803571,0.797749,3.954924,3.953128,3.952992,0.992684
1.508440,0.997366,0.997387,17.736670,17.742348,43.247442,3.931586,11.673650,0.823989,0.797630,3.955443,3.956131,3.955675,0.992605
1.509139,0.997366,0.997386,17.722980,17.734226,43.253472,3.932134,11.707179,0.818932,0.797710,3.969166,3.973258,3.971809,0.992820
1.509863,0.997365,0.997386,17.716199,17.736049,43.236363,3.930578,11.715084,0.796985,0.797375,3.963011,3.963226,3.959101,0.992618
1.510538,0.997365,0.997385,17.726849,17.750520,43.253462,3.932133,11.715976,0.789931,0.797682,3.974649,3.976747,3.974502,0.992953
1.511259,0.997364,0.997385,17.725288,17.735666,43.257696,3.932518,11.706991,0.820070,0.797801,3.963520,3.965289,3.958720,0.992717
1.511959,0.997364,0.997384,17.720401,17.731512,43.237756,3.930705,11.683756,0.830231,0.797440,3.958126,3.963902,3.954211,0.992494
1.512682,0.997363,0.997383,17.713411,17.731780,43.255293,3.932299,11.717032,0.823096,0.797726,3.968413,3.972903,3.968211,0.992971
1.513352,0.997363,0.997383,17.713226,17.734535,43.240068,3.930915,11.719390,0.801274,0.797443,3.965982,3.968211,3.965199,0.992678
1.514047,0.997362,0.997382,17.730600,17.746613,43.275292,3.934117,11.723228,0.807078,0.798109,3.974417,3.974542,3.962592,0.993234
1.514733,0.997362,0.997382,17.721452,17.726216,43.254714,3.932247,11.704389,0.832672,0.797768,3.962995,3.965251,3.957796,0.992576
1.515468,0.997361,0.997381,17.719080,17.731808,43.245764,3.931433,11.689646,0.834247,0.797584,3.965006,3.968271,3.959611,0.992714
1.516231,0.997361,0.997380,17.706415,17.722224,43.244433,3.931312,11.724283,0.820358,0.797534,3.969952,3.972649,3.966430,0.992664
1.516868,0.997360,0.997380,17.713512,17.737703,43.240526,3.930957,11.713477,0.804238,0.797447,3.965084,3.962969,3.971358,0.992740
1.517544,0.997360,0.997379,17.722027,17.742223,43.258733,3.932612,11.711747,0.813140,0.797792,3.975370,3.972724,3.964917,0.992928
1.518283,0.997359,0.997379,17.719608,17.725527,43.244835,3.931349,11.690318,0.838312,0.797582,3.955367,3.952421,3.950534,0.992452
1.518993,0.997359,0.997378,17.715430,17.732837,43.244722,3.931338,11.692360,0.832975,0.797542,3.966060,3.965320,3.966383,0.992793
1.519735,0.997358,0.997377,17.712998,17.729691,43.246148,3.931468,11.715970,0.816517,0.797559,3.967858,3.963336,3.966205,0.992762
1.520456,0.997358,0.997377,17.728156,17.745748,43.252846,3.932077,11.704972,0.803735,0.797689,3.961051,3.953663,3.961195,0.992905
1.521134,0.997357,0.997376,17.738540,17.743924,43.265240,3.933204,11.688884,0.825047,0.797952,3.962816,3.955952,3.964085,0.992886
1.521868,0.997357,0.997376,17.727362,17.733581,43.246382,3.931489,11.673532,0.840998,0.797602,3.958282,3.951129,3.957885,0.992610
1.522611,0.997356,0.997375,17.718172,17.727251,43.246233,3.931476,11.698646,0.831219,0.797579,3.965516,3.960926,3.966185,0.992675
1.523278,0.997356,0.997375,17.714877,17.732797,43.237501,3.930682,11.706194,0.811708,0.797394,3.964353,3.955812,3.969847,0.992655
1.523948,0.997355,0.997374,17.731366,17.748317,43.247901,3.931627,11.693302,0.804136,0.797593,3.960137,3.953170,3.966319,0.992822
1.524666,0.997355,0.997374,17.735831,17.741020,43.254853,3.932259,11.671366,0.836649,0.797754,3.951478,3.943342,3.954054,0.992724
1.525399,0.997354,0.997373,17.726146,17.733663,43.246775,3.931525,11.673582,0.842503,0.797595,3.957130,3.952076,3.963576,0.992698
1.526138,0.997354,0.997372,17.717176,17.727741,43.247940,3.931631,11.698593,0.833657,0.797596,3.965082,3.959489,3.966723,0.992774
1.526836,0.997353,0.997372,17.723027,17.738498,43.246949,3.931541,11.705430,0.809106,0.797571,3.964540,3.957383,3.961989,0.992838
1.527536,0.997353,0.997371,17.735268,17.741763,43.260871,3.932806,11.692572,0.821929,0.797856,3.955625,3.951244,3.966853,0.992886
1.528267,0.997352,0.997371,17.734029,17.733946,43.252277,3.932025,11.664222,0.849827,0.797721,3.954298,3.949181,3.955995,0.992658
1.529006,0.997352,0.997370,17.720234,17.724424,43.250533,3.931867,11.688600,0.846808,0.797666,3.961783,3.962535,3.965579,0.992731
1.529735,0.997351,0.997370,17.706466,17.719711,43.237821,3.930711,11.709679,0.830078,0.797402,3.962765,3.960959,3.965490,0.992610
1.530437,0.997351,0.997369,17.721105,17.738232,43.257817,3.932529,11.708955,0.819819,0.797765,3.968695,3.967157,3.972281,0.993067
1.531154,0.997351,0.997369,17.717625,17.727083,43.249351,3.931759,11.694721,0.839316,0.797635,3.957877,3.958115,3.957294,0.992631
1.531884,0.997350,0.997368,17.721300,17.721583,43.245338,3.931394,11.675676,0.855768,0.797594,3.952778,3.954725,3.952895,0.992545
1.532581,0.997350,0.997368,17.709818,17.723082,43.256358,3.932396,11.706578,0.847022,0.797746,3.967229,3.971794,3.970686,0.993010
1.533335,0.997349,0.997367,17.706731,17.722170,43.242053,3.931096,11.715722,0.826004,0.797478,3.963964,3.965671,3.963684,0.992716
1.534045,0.997349,0.997367,17.724317,17.734441,43.273588,3.933963,11.720349,0.826523,0.798078,3.970804,3.973038,3.964830,0.993198
1.534725,0.997349,0.997367,17.716757,17.718093,43.254353,3.932214,11.699235,0.850237,0.797756,3.960027,3.963748,3.958263,0.992606
1.535459,0.997348,0.997366,17.715036,17.720210,43.245857,3.931442,11.685092,0.854553,0.797593,3.962038,3.967820,3.958811,0.992667
1.536133,0.997348,0.997366,17.700674,17.710918,43.247685,3.931608,11.722440,0.842856,0.797595,3.968123,3.974117,3.967544,0.992727
1.536863,0.997348,0.997365,17.707748,17.726354,43.243041,3.931186,11.714859,0.822760,0.797495,3.964473,3.966944,3.970488,0.992797
1.537551,0.997347,0.997365,17.713873,17.729795,43.266645,3.933331,11.724032,0.830208,0.797932,3.980152,3.982325,3.966976,0.993076
1.538283,0.997347,0.997364,17.709534,17.710175,43.246763,3.931524,11.698444,0.857754,0.797619,3.955569,3.957922,3.948612,0.992442
1.538991,0.997347,0.997364,17.707438,17.718799,43.246953,3.931541,11.695059,0.854789,0.797591,3.965914,3.971239,3.964956,0.992802
1.539718,0.997346,0.997364,17.702965,17.714818,43.253946,3.932177,11.723871,0.842174,0.797704,3.968696,3.970388,3.965017,0.992905
1.540439,0.997346,0.997363,17.716450,17.729871,43.252152,3.932014,11.712645,0.822877,0.797676,3.964943,3.963417,3.963774,0.992889
1.541118,0.997346,0.997363,17.723782,17.727412,43.272934,3.933903,11.709828,0.843898,0.798083,3.970315,3.968833,3.965827,0.993031
1.541859,0.997345,0.997362,17.714690,17.714426,43.246729,3.931521,11.682126,0.864626,0.797618,3.958116,3.956208,3.954178,0.992532
1.542560,0.997345,0.997362,17.707884,17.712969,43.250223,3.931838,11.701531,0.857333,0.797655,3.966823,3.967398,3.966029,0.992743
1.543278,0.997345,0.997362,17.703450,17.716544,43.246927,3.931539,11.715294,0.840747,0.797569,3.964913,3.960305,3.968054,0.992804
1.543961,0.997344,0.997361,17.717499,17.731827,43.250163,3.931833,11.698185,0.832117,0.797631,3.965278,3.960180,3.970129,0.992859
1.544690,0.997344,0.997361,17.720036,17.721591,43.257347,3.932486,11.685346,0.860657,0.797797,3.956645,3.949889,3.954636,0.992717
1.545401,0.997344,0.997361,17.713115,17.716585,43.245524,3.931411,11.676106,0.868703,0.797575,3.956501,3.951772,3.959858,0.992645
1.546142,0.997343,0.997360,17.708892,17.714385,43.252384,3.932035,11.700028,0.858797,0.797683,3.966873,3.961809,3.968584,0.992841
1.546860,0.997343,0.997360,17.712113,17.723871,43.251366,3.931942,11.706704,0.838269,0.797649,3.963695,3.955656,3.961170,0.992901
1.547537,0.997343,0.997359,17.728271,17.730317,43.261663,3.932878,11.687196,0.846631,0.797873,3.953336,3.947828,3.967686,0.992895
1.548267,0.997342,0.997359,17.730709,17.724548,43.259803,3.932709,11.662735,0.872385,0.797864,3.954219,3.946606,3.957777,0.992757
1.549004,0.997342,0.997359,17.715838,17.715537,43.250330,3.931848,11.680799,0.867667,0.797663,3.959403,3.956732,3.964493,0.992713
1.549681,0.997342,0.997358,17.704144,17.711999,43.245241,3.931386,11.704790,0.853233,0.797540,3.961498,3.955497,3.966104,0.992739
1.550363,0.997341,0.997358,17.716811,17.727979,43.253001,3.932091,11.700598,0.837385,0.797680,3.966154,3.961735,3.971522,0.992939
1.551135,0.997341,0.997358,17.721701,17.724725,43.251355,3.931941,11.682346,0.852201,0.797677,3.952914,3.948148,3.956525,0.992667
1.551864,0.997341,0.997357,17.720297,17.717015,43.248490,3.931681,11.668422,0.872081,0.797644,3.951839,3.949150,3.955389,0.992596
1.552575,0.997341,0.997357,17.710685,17.716591,43.256225,3.932384,11.695088,0.863995,0.797750,3.964514,3.965227,3.970063,0.992951
1.553335,0.997340,0.997357,17.706507,17.715361,43.244133,3.931285,11.708783,0.842285,0.797519,3.962807,3.961597,3.963565,0.992725
1.554051,0.997340,0.997356,17.724481,17.729807,43.271574,3.933779,11.712405,0.836700,0.798039,3.964015,3.963724,3.963191,0.993172
1.554740,0.997340,0.997356,17.724073,17.716916,43.261845,3.932895,11.684726,0.866928,0.797903,3.954370,3.956336,3.957204,0.992720
1.555484,0.997340,0.997356,17.712779,17.714386,43.253533,3.932139,11.681075,0.875155,0.797722,3.960617,3.964658,3.961928,0.992817
1.556223,0.997339,0.997356,17.700456,17.701851,43.251583,3.931962,11.715951,0.862963,0.797675,3.965081,3.969910,3.964402,0.992719
1.556922,0.997339,0.997355,17.704644,17.717694,43.244706,3.931337,11.709643,0.841587,0.797525,3.964252,3.967012,3.970230,0.992801
1.557616,0.997339,0.997355,17.710734,17.720397,43.272568,3.933870,11.722323,0.851027,0.798042,3.975044,3.979172,3.969677,0.993155
1.558338,0.997339,0.997355,17.705168,17.701412,43.246304,3.931482,11.689726,0.879089,0.797608,3.954914,3.959946,3.950420,0.992428
1.559068,0.997338,0.997354,17.703755,17.706951,43.253659,3.932151,11.694927,0.877896,0.797720,3.961992,3.969239,3.962025,0.992844
1.559737,0.997338,0.997354,17.695558,17.703623,43.258488,3.932590,11.724161,0.865520,0.797783,3.968467,3.974290,3.968548,0.992980
1.560462,0.997338,0.997354,17.708904,17.718797,43.263279,3.933025,11.716428,0.850050,0.797875,3.967409,3.968863,3.964351,0.993105
1.561160,0.997338,0.997354,17.713183,17.709222,43.280277,3.934571,11.722870,0.867796,0.798224,3.970195,3.973822,3.962562,0.993059
1.561884,0.997338,0.997354,17.701751,17.700187,43.246163,3.931469,11.686049,0.887246,0.797600,3.958995,3.961293,3.954214,0.992537
1.562617,0.997338,0.997353,17.702294,17.700586,43.259035,3.932640,11.707191,0.879431,0.797826,3.968721,3.974142,3.966292,0.992854
1.563322,0.997337,0.997353,17.692371,17.701791,43.248911,3.931719,11.722461,0.861611,0.797604,3.965510,3.966688,3.967308,0.992805
1.564014,0.997337,0.997353,17.707994,17.719161,43.261831,3.932894,11.708075,0.857337,0.797842,3.970888,3.969928,3.974178,0.993065
1.564734,0.997337,0.997353,17.704627,17.704455,43.258939,3.932631,11.702734,0.877573,0.797818,3.962547,3.960879,3.955882,0.992705
1.565467,0.997337,0.997353,17.706077,17.702300,43.247645,3.931604,11.681248,0.887251,0.797628,3.955295,3.954465,3.954381,0.992601
1.566175,0.997337,0.997352,17.701334,17.706402,43.262793,3.932981,11.709204,0.876699,0.797865,3.969215,3.968467,3.971313,0.993085
1.566934,0.997337,0.997352,17.705386,17.712383,43.253588,3.932144,11.709145,0.856512,0.797693,3.963388,3.958638,3.963181,0.992878
1.567643,0.997336,0.997352,17.725628,17.723019,43.273108,3.933919,11.693973,0.862494,0.798086,3.957256,3.951346,3.959864,0.993075
1.568340,0.997336,0.997352,17.720930,17.710334,43.262084,3.932917,11.673526,0.888116,0.797906,3.957544,3.952717,3.961434,0.992720
1.569068,0.997336,0.997351,17.711571,17.709227,43.259740,3.932704,11.684934,0.884545,0.797833,3.961963,3.957761,3.963798,0.992911
1.569823,0.997336,0.997351,17.699854,17.702268,43.245469,3.931406,11.705397,0.866904,0.797549,3.963204,3.958037,3.963708,0.992661
1.570473,0.997336,0.997351,17.717235,17.722645,43.257280,3.932480,11.699796,0.847851,0.797766,3.960691,3.953950,3.971113,0.992971
1.571162,0.997336,0.997351,17.722590,17.723724,43.260725,3.932793,11.676309,0.868737,0.797842,3.956332,3.950729,3.962657,0.992873
1.571915,0.997335,0.997351,17.720565,17.709887,43.254175,3.932198,11.665232,0.888444,0.797755,3.950106,3.945111,3.954320,0.992604
1.572639,0.997335,0.997350,17.707678,17.709892,43.259154,3.932650,11.688753,0.883279,0.797799,3.961449,3.958268,3.967712,0.992964
1.573345,0.997335,0.997350,17.706599,17.709351,43.252394,3.932036,11.703599,0.862555,0.797674,3.962679,3.958266,3.965188,0.992823
1.574061,0.997335,0.997350,17.724107,17.724389,43.275434,3.934130,11.702983,0.856196,0.798111,3.958436,3.954080,3.961653,0.993216
1.574759,0.997335,0.997350,17.727595,17.714969,43.268184,3.933471,11.671436,0.885675,0.798020,3.952165,3.949552,3.958809,0.992814
1.575484,0.997335,0.997350,17.712923,17.708479,43.259594,3.932690,11.673634,0.895082,0.797833,3.958724,3.958450,3.963396,0.992863
1.576238,0.997335,0.997350,17.700697,17.696436,43.257879,3.932534,11.707313,0.883758,0.797791,3.962829,3.963938,3.964061,0.992793
1.576938,0.997334,0.997350,17.702138,17.709320,43.249035,3.931730,11.704180,0.862731,0.797603,3.964220,3.964629,3.968303,0.992824
1.577663,0.997334,0.997349,17.711375,17.713045,43.275971,3.934179,11.710690,0.873153,0.798113,3.964806,3.966143,3.968322,0.993147
1.578381,0.997334,0.997349,17.707999,17.701695,43.257515,3.932501,11.677787,0.900341,0.797806,3.953939,3.957031,3.952955,0.992696
1.579114,0.997334,0.997349,17.705108,17.699350,43.257955,3.932541,11.689814,0.894032,0.797807,3.958864,3.965072,3.961002,0.992814
1.579863,0.997334,0.997349,17.694493,17.699152,43.263007,3.933001,11.719373,0.880850,0.797859,3.965450,3.969106,3.968120,0.993053
1.580541,0.997334,0.997349,17.709296,17.711716,43.270971,3.933725,11.713307,0.868398,0.798021,3.970918,3.974433,3.968741,0.993152
1.581260,0.997334,0.997349,17.710076,17.702221,43.281117,3.934647,11.715822,0.885883,0.798237,3.958980,3.963871,3.952360,0.993053
1.581959,0.997334,0.997349,17.707285,17.696388,43.255565,3.932324,11.681199,0.900804,0.797787,3.958341,3.964966,3.957607,0.992634
1.582683,0.997334,0.997349,17.700454,17.696267,43.271001,3.933727,11.711634,0.894409,0.798036,3.968567,3.975892,3.966677,0.993088
1.583435,0.997334,0.997349,17.691318,17.695406,43.249447,3.931768,11.719984,0.872124,0.797616,3.964091,3.969007,3.962901,0.992754
1.584121,0.997334,0.997349,17.708389,17.713286,43.274538,3.934049,11.716809,0.868181,0.798078,3.975050,3.978146,3.975462,0.993220
1.584806,0.997334,0.997348,17.700504,17.695524,43.270162,3.933651,11.712960,0.892851,0.798026,3.965605,3.968224,3.958420,0.992849
1.585532,0.997334,0.997348,17.702060,17.693859,43.249658,3.931787,11.684298,0.898895,0.797668,3.956929,3.962446,3.953308,0.992581
1.586261,0.997334,0.997348,17.697175,17.698632,43.273766,3.933979,11.718248,0.891756,0.798066,3.968664,3.972036,3.969711,0.993239
1.586938,0.997334,0.997348,17.701379,17.703478,43.257052,3.932459,11.715109,0.867307,0.797762,3.964357,3.965076,3.965011,0.992875
1.587660,0.997334,0.997348,17.721935,17.717415,43.290323,3.935484,11.710062,0.874791,0.798396,3.966460,3.964432,3.961512,0.993384
1.588359,0.997334,0.997348,17.714349,17.697751,43.272620,3.933875,11.689724,0.902777,0.798106,3.958211,3.957901,3.957790,0.992788
1.589114,0.997334,0.997348,17.704803,17.699880,43.262571,3.932961,11.687614,0.901121,0.797885,3.964357,3.964606,3.964910,0.992914
1.589837,0.997334,0.997348,17.696310,17.694065,43.261270,3.932843,11.713531,0.888050,0.797843,3.964608,3.962039,3.962159,0.992886
1.590537,0.997334,0.997348,17.707706,17.711363,43.257759,3.932524,11.701777,0.867208,0.797771,3.961259,3.957058,3.970214,0.992917
1.591260,0.997333,0.997348,17.718162,17.714708,43.278705,3.934428,11.689188,0.889250,0.798175,3.963664,3.957614,3.965399,0.993132
1.591959,0.997333,0.997348,17.710475,17.699624,43.260436,3.932767,11.671708,0.909258,0.797861,3.953442,3.949034,3.954852,0.992700
1.592683,0.997333,0.997348,17.705498,17.701106,43.266904,3.933355,11.688815,0.902793,0.797953,3.961079,3.957197,3.964488,0.993015
1.593363,0.997333,0.997348,17.704794,17.704038,43.268049,3.933459,11.706592,0.884045,0.797961,3.963858,3.958169,3.968030,0.993077
1.594074,0.997333,0.997348,17.718438,17.715455,43.276337,3.934212,11.695043,0.879739,0.798127,3.955673,3.949770,3.961342,0.993159
1.594827,0.997333,0.997348,17.728848,17.711794,43.278968,3.934452,11.667069,0.903929,0.798221,3.949674,3.944330,3.955968,0.992961
1.595531,0.997333,0.997348,17.712787,17.703666,43.264629,3.933148,11.669037,0.910215,0.797927,3.958060,3.954544,3.965224,0.992878
1.596258,0.997333,0.997348,17.703760,17.695554,43.267079,3.933371,11.699898,0.899197,0.797960,3.961736,3.957892,3.963288,0.992929
1.596937,0.997333,0.997348,17.705165,17.707219,43.259524,3.932684,11.699582,0.878038,0.797797,3.963159,3.959034,3.966196,0.992959
1.597663,0.997333,0.997348,17.718153,17.713916,43.278674,3.934425,11.696206,0.882993,0.798170,3.957831,3.953728,3.968227,0.993147
1.598379,0.997333,0.997348,17.715532,17.705377,43.267125,3.933375,11.667265,0.910305,0.797978,3.953909,3.951901,3.956443,0.992840
1.599129,0.997333,0.997348,17.710917,17.699137,43.264548,3.933141,11.681527,0.904038,0.797930,3.957028,3.958900,3.961496,0.992845
1.599877,0.997333,0.997348,17.699620,17.698998,43.269864,3.933624,11.711064,0.891793,0.797986,3.963368,3.963103,3.967775,0.993112
1.600543,0.997333,0.997348,17.716968,17.713580,43.281353,3.934668,11.710039,0.873650,0.798215,3.968097,3.969246,3.969324,0.993299
1.601280,0.997333,0.997348,17.716702,17.704931,43.282752,3.934796,11.699921,0.894258,0.798266,3.953117,3.955048,3.952271,0.993054
1.602007,0.997333,0.997348,17.716282,17.699219,43.269782,3.933617,11.673595,0.912353,0.798049,3.954965,3.959544,3.957266,0.992829
1.602732,0.997334,0.997348,17.702130,17.693156,43.276064,3.934188,11.706653,0.906439,0.798126,3.967038,3.974034,3.970426,0.993093
1.603464,0.997334,0.997348,17.698759,17.696936,43.263631,3.933057,11.714221,0.884653,0.797881,3.960971,3.964264,3.960022,0.992964
1.604161,0.997334,0.997348,17.706598,17.709628,43.275804,3.934164,11.716088,0.875746,0.798092,3.973382,3.978437,3.972019,0.993194
1.604875,0.997334,0.997348,17.709189,17.694570,43.284808,3.934983,11.706418,0.907926,0.798312,3.961553,3.965486,3.958673,0.993002
1.605598,0.997334,0.997348,17.701795,17.693262,43.263164,3.933015,11.683827,0.915197,0.797903,3.958053,3.966036,3.955509,0.992837
1.606316,0.997334,0.997348,17.695526,17.691082,43.277198,3.934291,11.716674,0.906340,0.798133,3.966452,3.973296,3.966881,0.993171
1.606967,0.997334,0.997348,17.703698,17.701702,43.277158,3.934287,11.717833,0.886345,0.798133,3.963999,3.967666,3.969322,0.993212
1.607739,0.997334,0.997348,17.713486,17.706436,43.297571,3.936143,11.720255,0.892058,0.798522,3.975481,3.978337,3.964444,0.993411
