All calculations,ESS 690V PLL Type 1 Model 3,PLL_WT1_690V_G,PLL_WT2_690V_G,PLL_WT3_690V_G,GG_01,GG_02
0.605463,0.999177,0.999300,0.999300,0.999329,0.999307,0.999319
0.606139,0.999054,0.999147,0.999147,0.999207,0.999307,0.999319
0.606859,0.999041,0.999171,0.999171,0.999118,0.999307,0.999319
0.607540,0.999111,0.999210,0.999210,0.999188,0.999308,0.999320
0.608261,0.999117,0.999135,0.999135,0.999186,0.999308,0.999320
0.609013,0.999214,0.999299,0.999299,0.999301,0.999308,0.999320
0.609679,0.999138,0.999171,0.999171,0.999170,0.999308,0.999321
0.610341,0.999111,0.999005,0.999005,0.999033,0.999309,0.999321
0.611069,0.999150,0.999212,0.999212,0.999205,0.999309,0.999321
0.611737,0.999211,0.999257,0.999257,0.999264,0.999309,0.999322
0.612460,0.999125,0.999214,0.999214,0.999242,0.999309,0.999322
0.613133,0.999028,0.999217,0.999217,0.999218,0.999310,0.999322
0.613869,0.999078,0.999017,0.999017,0.999016,0.999310,0.999323
0.614539,0.999097,0.999142,0.999142,0.999171,0.999310,0.999323
0.615265,0.999182,0.999327,0.999327,0.999356,0.999310,0.999323
0.615945,0.999187,0.999179,0.999179,0.999248,0.999311,0.999324
0.616658,0.999120,0.999185,0.999185,0.999119,0.999311,0.999324
0.617341,0.999163,0.999207,0.999207,0.999198,0.999311,0.999324
0.618114,0.999168,0.999102,0.999102,0.999124,0.999311,0.999324
0.618836,0.999169,0.999207,0.999207,0.999239,0.999312,0.999325
0.619518,0.999076,0.999254,0.999254,0.999275,0.999312,0.999325
0.620185,0.998996,0.999000,0.999000,0.999013,0.999312,0.999325
0.620912,0.999142,0.999129,0.999129,0.999134,0.999312,0.999326
0.621638,0.999123,0.999292,0.999292,0.999326,0.999313,0.999326
0.622337,0.999192,0.999211,0.999211,0.999271,0.999313,0.999326
0.623045,0.999161,0.999241,0.999241,0.999193,0.999313,0.999326
0.623730,0.999088,0.999141,0.999141,0.999127,0.999313,0.999327
0.624459,0.999189,0.999006,0.999006,0.999028,0.999314,0.999327
0.625168,0.999198,0.999243,0.999243,0.999271,0.999314,0.999327
0.625861,0.999130,0.999291,0.999291,0.999317,0.999314,0.999328
0.626554,0.999003,0.999078,0.999078,0.999118,0.999314,0.999328
0.627286,0.999120,0.999165,0.999165,0.999126,0.999315,0.999328
0.627970,0.999096,0.999270,0.999270,0.999283,0.999315,0.999329
0.628735,0.999195,0.999237,0.999237,0.999283,0.999315,0.999329
0.629447,0.999202,0.999281,0.999281,0.999259,0.999315,0.999330
0.630114,0.999076,0.999136,0.999136,0.999125,0.999316,0.999330
0.630840,0.999204,0.998982,0.998982,0.998991,0.999316,0.999330
0.631522,0.999183,0.999228,0.999228,0.999247,0.999316,0.999331
0.632236,0.999166,0.999303,0.999303,0.999334,0.999316,0.999331
0.632939,0.999064,0.999148,0.999148,0.999200,0.999317,0.999331
0.633658,0.999039,0.999203,0.999203,0.999151,0.999317,0.999332
0.634340,0.999133,0.999230,0.999230,0.999214,0.999317,0.999332
0.635055,0.999142,0.999144,0.999144,0.999200,0.999317,0.999332
0.635737,0.999198,0.999330,0.999330,0.999341,0.999318,0.999333
0.636413,0.999178,0.999121,0.999121,0.999136,0.999318,0.999333
0.637130,0.999078,0.999091,0.999091,0.999090,0.999318,0.999333
0.637791,0.999230,0.999226,0.999226,0.999233,0.999318,0.999334
0.638534,0.999191,0.999227,0.999227,0.999248,0.999319,0.999334
0.639255,0.999103,0.999241,0.999241,0.999266,0.999319,0.999334
0.639922,0.999038,0.999213,0.999213,0.999205,0.999319,0.999335
0.640659,0.999093,0.999019,0.999019,0.999017,0.999319,0.999335
0.641331,0.999118,0.999173,0.999173,0.999206,0.999320,0.999335
0.642064,0.999203,0.999335,0.999335,0.999362,0.999320,0.999336
0.642739,0.999166,0.999170,0.999170,0.999238,0.999320,0.999336
0.643441,0.999138,0.999200,0.999200,0.999141,0.999320,0.999336
0.644140,0.999148,0.999187,0.999187,0.999170,0.999321,0.999337
0.644861,0.999211,0.999040,0.999040,0.999088,0.999321,0.999337
0.645537,0.999183,0.999317,0.999317,0.999328,0.999321,0.999337
0.646260,0.999032,0.999192,0.999192,0.999220,0.999321,0.999338
0.646937,0.999078,0.999053,0.999053,0.999083,0.999322,0.999338
0.647659,0.999117,0.999249,0.999249,0.999235,0.999322,0.999338
0.648344,0.999158,0.999278,0.999278,0.999285,0.999322,0.999339
0.649070,0.999187,0.999226,0.999226,0.999260,0.999322,0.999339
0.649740,0.999168,0.999254,0.999254,0.999240,0.999322,0.999340
0.650469,0.999124,0.999038,0.999038,0.999037,0.999323,0.999340
0.651140,0.999174,0.999119,0.999119,0.999143,0.999323,0.999340
0.651866,0.999230,0.999307,0.999307,0.999329,0.999323,0.999341
0.652538,0.999129,0.999234,0.999234,0.999301,0.999323,0.999341
0.653256,0.999025,0.999246,0.999246,0.999192,0.999324,0.999342
0.653930,0.999133,0.999161,0.999161,0.999146,0.999324,0.999342
0.654639,0.999110,0.999071,0.999071,0.999106,0.999324,0.999342
0.655318,0.999201,0.999356,0.999356,0.999376,0.999325,0.999343
0.655963,0.999209,0.999223,0.999223,0.999285,0.999325,0.999343
0.656689,0.999112,0.999139,0.999139,0.999104,0.999325,0.999343
0.657401,0.999209,0.999249,0.999249,0.999234,0.999325,0.999344
0.658132,0.999174,0.999122,0.999122,0.999134,0.999326,0.999344
0.658851,0.999197,0.999227,0.999227,0.999262,0.999326,0.999344
0.659520,0.999088,0.999288,0.999288,0.999306,0.999326,0.999345
0.660193,0.999008,0.999029,0.999029,0.999035,0.999326,0.999345
0.660928,0.999172,0.999160,0.999160,0.999169,0.999326,0.999345
0.661625,0.999139,0.999324,0.999324,0.999357,0.999327,0.999346
0.662329,0.999200,0.999226,0.999226,0.999279,0.999327,0.999346
0.663027,0.999202,0.999283,0.999283,0.999247,0.999327,0.999346
0.663696,0.999084,0.999125,0.999125,0.999115,0.999327,0.999347
0.664410,0.999222,0.999029,0.999029,0.999045,0.999328,0.999347
0.665121,0.999203,0.999257,0.999257,0.999285,0.999328,0.999348
0.665837,0.999130,0.999288,0.999288,0.999330,0.999328,0.999348
0.666533,0.999070,0.999137,0.999137,0.999163,0.999328,0.999348
0.667209,0.999074,0.999204,0.999204,0.999175,0.999328,0.999349
0.667937,0.999147,0.999221,0.999221,0.999215,0.999329,0.999349
0.668663,0.999196,0.999206,0.999206,0.999265,0.999329,0.999350
0.669338,0.999205,0.999337,0.999337,0.999329,0.999329,0.999350
0.670040,0.999163,0.999083,0.999083,0.999079,0.999329,0.999350
0.670731,0.999121,0.999100,0.999100,0.999118,0.999330,0.999351
0.671439,0.999242,0.999290,0.999290,0.999294,0.999330,0.999351
0.672136,0.999197,0.999260,0.999260,0.999298,0.999330,0.999352
0.672860,0.999086,0.999262,0.999262,0.999246,0.999330,0.999352
0.673531,0.999053,0.999211,0.999211,0.999201,0.999331,0.999352
0.674269,0.999168,0.999090,0.999090,0.999104,0.999331,0.999353
0.674938,0.999156,0.999254,0.999254,0.999281,0.999331,0.999353
0.675636,0.999227,0.999329,0.999329,0.999367,0.999331,0.999354
0.676344,0.999170,0.999159,0.999159,0.999197,0.999332,0.999354
0.677064,0.999114,0.999180,0.999180,0.999126,0.999332,0.999354
0.677780,0.999241,0.999244,0.999244,0.999236,0.999332,0.999355
0.678466,0.999209,0.999146,0.999146,0.999203,0.999332,0.999355
0.679171,0.999129,0.999321,0.999321,0.999327,0.999333,0.999355
0.679910,0.999080,0.999196,0.999196,0.999223,0.999333,0.999356
0.680601,0.999079,0.999011,0.999011,0.999016,0.999333,0.999356
0.681313,0.999167,0.999246,0.999246,0.999272,0.999333,0.999356
0.682033,0.999206,0.999352,0.999352,0.999390,0.999334,0.999357
0.682733,0.999178,0.999202,0.999202,0.999247,0.999334,0.999357
0.683426,0.999199,0.999272,0.999272,0.999218,0.999334,0.999357
0.684112,0.999120,0.999132,0.999132,0.999122,0.999334,0.999358
0.684827,0.999248,0.999061,0.999061,0.999092,0.999335,0.999358
0.685533,0.999204,0.999354,0.999354,0.999379,0.999335,0.999359
0.686260,0.999062,0.999240,0.999240,0.999259,0.999335,0.999359
0.686941,0.999068,0.999053,0.999053,0.999091,0.999335,0.999359
0.687672,0.999161,0.999247,0.999247,0.999228,0.999335,0.999360
0.688361,0.999166,0.999316,0.999316,0.999337,0.999336,0.999360
0.689075,0.999215,0.999251,0.999251,0.999293,0.999336,0.999361
0.689812,0.999214,0.999293,0.999293,0.999253,0.999336,0.999361
0.690499,0.999104,0.999118,0.999118,0.999112,0.999336,0.999362
0.691214,0.999256,0.999124,0.999124,0.999135,0.999337,0.999362
0.691963,0.999225,0.999314,0.999314,0.999331,0.999337,0.999362
0.692662,0.999123,0.999314,0.999314,0.999342,0.999337,0.999363
0.693342,0.999058,0.999106,0.999106,0.999143,0.999337,0.999363
0.694069,0.999149,0.999222,0.999222,0.999191,0.999338,0.999364
0.694738,0.999177,0.999291,0.999291,0.999294,0.999338,0.999364
0.695447,0.999214,0.999256,0.999256,0.999287,0.999338,0.999364
0.696078,0.999186,0.999320,0.999320,0.999332,0.999339,0.999365
0.696761,0.999199,0.999085,0.999085,0.999095,0.999339,0.999365
0.697506,0.999139,0.999185,0.999185,0.999173,0.999339,0.999366
0.698232,0.999257,0.999280,0.999280,0.999299,0.999339,0.999366
0.698936,0.999206,0.999256,0.999256,0.999310,0.999340,0.999366
0.699665,0.999087,0.999228,0.999228,0.999224,0.999340,0.999367
0.700410,0.999058,0.999229,0.999229,0.999220,0.999340,0.999367
0.701113,0.999182,0.999208,0.999208,0.999204,0.999340,0.999367
0.701837,0.999179,0.999201,0.999201,0.999249,0.999341,0.999368
0.702519,0.999205,0.999357,0.999357,0.999375,0.999341,0.999368
0.703175,0.999215,0.999136,0.999136,0.999153,0.999341,0.999368
0.703913,0.999111,0.999140,0.999140,0.999131,0.999341,0.999369
0.704639,0.999254,0.999236,0.999236,0.999247,0.999342,0.999369
0.705349,0.999223,0.999296,0.999296,0.999326,0.999342,0.999370
0.706063,0.999128,0.999242,0.999242,0.999268,0.999342,0.999370
0.706790,0.999037,0.999254,0.999254,0.999251,0.999342,0.999370
0.707490,0.999205,0.999138,0.999138,0.999128,0.999342,0.999371
0.708222,0.999126,0.999155,0.999155,0.999194,0.999343,0.999371
0.708919,0.999245,0.999394,0.999394,0.999413,0.999343,0.999372
0.709617,0.999220,0.999221,0.999221,0.999234,0.999343,0.999372
0.710331,0.999127,0.999101,0.999101,0.999117,0.999343,0.999373
0.711059,0.999217,0.999255,0.999255,0.999247,0.999344,0.999373
0.711764,0.999255,0.999273,0.999273,0.999283,0.999344,0.999373
0.712523,0.999180,0.999262,0.999262,0.999311,0.999344,0.999374
0.713234,0.999045,0.999311,0.999311,0.999287,0.999344,0.999374
0.713913,0.999185,0.999154,0.999154,0.999148,0.999345,0.999375
0.714616,0.999143,0.999133,0.999133,0.999163,0.999345,0.999375
0.715279,0.999226,0.999401,0.999401,0.999415,0.999345,0.999375
0.715943,0.999224,0.999273,0.999273,0.999339,0.999346,0.999376
0.716657,0.999183,0.999265,0.999265,0.999194,0.999346,0.999376
0.717392,0.999208,0.999233,0.999233,0.999230,0.999346,0.999377
0.718114,0.999208,0.999158,0.999158,0.999172,0.999347,0.999377
0.718832,0.999236,0.999268,0.999268,0.999299,0.999347,0.999377
0.719519,0.999135,0.999316,0.999316,0.999351,0.999347,0.999378
0.720191,0.999053,0.999100,0.999100,0.999112,0.999347,0.999378
0.720930,0.999180,0.999154,0.999154,0.999172,0.999348,0.999378
0.721667,0.999184,0.999350,0.999350,0.999389,0.999348,0.999379
0.722344,0.999237,0.999273,0.999273,0.999332,0.999348,0.999379
0.723049,0.999208,0.999296,0.999296,0.999251,0.999348,0.999380
0.723731,0.999165,0.999225,0.999225,0.999208,0.999349,0.999380
0.724486,0.999222,0.999134,0.999134,0.999139,0.999349,0.999380
0.725237,0.999264,0.999184,0.999184,0.999230,0.999349,0.999381
0.725922,0.999175,0.999365,0.999365,0.999393,0.999349,0.999381
0.726640,0.999045,0.999167,0.999167,0.999183,0.999350,0.999381
0.727341,0.999159,0.999098,0.999098,0.999116,0.999350,0.999382
0.728068,0.999172,0.999304,0.999304,0.999321,0.999350,0.999382
0.728750,0.999251,0.999350,0.999350,0.999389,0.999350,0.999383
0.729461,0.999216,0.999288,0.999288,0.999276,0.999351,0.999383
0.730140,0.999194,0.999250,0.999250,0.999238,0.999351,0.999384
0.730886,0.999187,0.999174,0.999174,0.999173,0.999351,0.999384
0.731619,0.999278,0.999152,0.999152,0.999181,0.999351,0.999384
0.732331,0.999223,0.999392,0.999392,0.999409,0.999352,0.999385
0.733030,0.999068,0.999226,0.999226,0.999254,0.999352,0.999385
0.733731,0.999162,0.999129,0.999129,0.999153,0.999352,0.999386
0.734459,0.999148,0.999309,0.999309,0.999303,0.999353,0.999386
0.735116,0.999221,0.999321,0.999321,0.999330,0.999353,0.999386
0.735840,0.999264,0.999310,0.999310,0.999333,0.999353,0.999387
0.736521,0.999172,0.999285,0.999285,0.999269,0.999353,0.999387
0.737259,0.999197,0.999123,0.999123,0.999126,0.999354,0.999388
0.737980,0.999248,0.999152,0.999152,0.999172,0.999354,0.999388
0.738665,0.999278,0.999365,0.999365,0.999384,0.999354,0.999388
0.739356,0.999129,0.999263,0.999263,0.999344,0.999355,0.999389
0.740067,0.999124,0.999193,0.999193,0.999169,0.999355,0.999389
0.740801,0.999132,0.999298,0.999298,0.999285,0.999355,0.999389
0.741532,0.999209,0.999237,0.999237,0.999260,0.999356,0.999390
0.742246,0.999246,0.999293,0.999293,0.999326,0.999356,0.999390
0.742919,0.999199,0.999331,0.999331,0.999341,0.999356,0.999391
0.743603,0.999209,0.999135,0.999135,0.999120,0.999356,0.999391
0.744340,0.999217,0.999159,0.999159,0.999180,0.999357,0.999391
0.745078,0.999272,0.999305,0.999305,0.999329,0.999357,0.999392
0.745757,0.999197,0.999306,0.999306,0.999376,0.999357,0.999392
0.746482,0.999116,0.999266,0.999266,0.999241,0.999357,0.999392
0.747209,0.999103,0.999267,0.999267,0.999255,0.999358,0.999393
0.747886,0.999213,0.999211,0.999211,0.999212,0.999358,0.999393
0.748641,0.999229,0.999245,0.999245,0.999298,0.999358,0.999394
0.749319,0.999238,0.999385,0.999385,0.999398,0.999359,0.999394
0.750040,0.999214,0.999183,0.999183,0.999172,0.999359,0.999394
0.750759,0.999221,0.999088,0.999088,0.999109,0.999359,0.999395
0.751484,0.999238,0.999287,0.999287,0.999295,0.999359,0.999395
0.752218,0.999252,0.999372,0.999372,0.999416,0.999360,0.999396
0.752919,0.999144,0.999242,0.999242,0.999288,0.999360,0.999396
0.753622,0.999089,0.999279,0.999279,0.999241,0.999360,0.999396
0.754332,0.999229,0.999257,0.999257,0.999240,0.999361,0.999397
0.755031,0.999196,0.999201,0.999201,0.999251,0.999361,0.999397
0.755722,0.999275,0.999418,0.999418,0.999430,0.999361,0.999398
0.756440,0.999239,0.999238,0.999238,0.999232,0.999362,0.999398
0.757135,0.999180,0.999118,0.999118,0.999139,0.999362,0.999398
0.757874,0.999234,0.999251,0.999251,0.999242,0.999362,0.999399
0.758546,0.999299,0.999359,0.999359,0.999379,0.999363,0.999399
0.759271,0.999200,0.999280,0.999280,0.999326,0.999363,0.999399
0.760021,0.999069,0.999309,0.999309,0.999300,0.999363,0.999400
0.760728,0.999225,0.999198,0.999198,0.999187,0.999364,0.999400
0.761439,0.999154,0.999144,0.999144,0.999185,0.999364,0.999401
0.762135,0.999273,0.999414,0.999414,0.999432,0.999364,0.999401
0.762765,0.999252,0.999276,0.999276,0.999330,0.999365,0.999401
0.763514,0.999175,0.999179,0.999179,0.999167,0.999365,0.999402
0.764270,0.999251,0.999245,0.999245,0.999231,0.999365,0.999402
0.764970,0.999293,0.999320,0.999320,0.999327,0.999365,0.999402
0.765665,0.999243,0.999266,0.999266,0.999326,0.999366,0.999403
0.766381,0.999109,0.999358,0.999358,0.999359,0.999366,0.999403
0.767085,0.999167,0.999174,0.999174,0.999175,0.999366,0.999403
0.767810,0.999157,0.999129,0.999129,0.999143,0.999367,0.999404
0.768533,0.999261,0.999378,0.999378,0.999412,0.999367,0.999404
0.769213,0.999271,0.999358,0.999358,0.999399,0.999367,0.999405
0.769940,0.999221,0.999193,0.999193,0.999211,0.999367,0.999405
0.770669,0.999180,0.999195,0.999195,0.999169,0.999368,0.999405
0.771380,0.999304,0.999324,0.999324,0.999335,0.999368,0.999406
0.772119,0.999275,0.999271,0.999271,0.999322,0.999368,0.999406
0.772833,0.999141,0.999377,0.999377,0.999371,0.999369,0.999407
0.773484,0.999154,0.999226,0.999226,0.999239,0.999369,0.999407
0.774199,0.999157,0.999095,0.999095,0.999103,0.999369,0.999407
0.774914,0.999233,0.999335,0.999335,0.999355,0.999370,0.999408
0.775617,0.999283,0.999403,0.999403,0.999447,0.999370,0.999408
0.776339,0.999233,0.999245,0.999245,0.999276,0.999370,0.999408
0.777063,0.999183,0.999210,0.999210,0.999170,0.999371,0.999409
0.777790,0.999294,0.999326,0.999326,0.999338,0.999371,0.999409
0.778516,0.999286,0.999216,0.999216,0.999239,0.999372,0.999410
0.779239,0.999197,0.999351,0.999351,0.999367,0.999372,0.999410
0.779912,0.999153,0.999284,0.999284,0.999304,0.999372,0.999410
0.780641,0.999164,0.999146,0.999146,0.999140,0.999373,0.999411
0.781360,0.999190,0.999223,0.999223,0.999254,0.999373,0.999411
0.782065,0.999285,0.999430,0.999430,0.999458,0.999373,0.999411
0.782738,0.999259,0.999277,0.999277,0.999352,0.999374,0.999412
0.783459,0.999209,0.999268,0.999268,0.999200,0.999374,0.999412
0.784195,0.999263,0.999300,0.999300,0.999300,0.999374,0.999412
0.784938,0.999264,0.999249,0.999249,0.999256,0.999375,0.999413
0.785645,0.999263,0.999290,0.999290,0.999326,0.999375,0.999413
0.786318,0.999170,0.999354,0.999354,0.999383,0.999375,0.999413
0.786993,0.999103,0.999139,0.999139,0.999141,0.999375,0.999414
0.787730,0.999218,0.999221,0.999221,0.999241,0.999376,0.999414
0.788471,0.999253,0.999396,0.999396,0.999432,0.999376,0.999415
0.789142,0.999289,0.999337,0.999337,0.999390,0.999376,0.999415
0.789882,0.999207,0.999255,0.999255,0.999219,0.999377,0.999415
0.790609,0.999251,0.999284,0.999284,0.999271,0.999377,0.999416
0.791336,0.999261,0.999262,0.999262,0.999254,0.999377,0.999416
0.792063,0.999306,0.999236,0.999236,0.999306,0.999378,0.999416
0.792775,0.999192,0.999407,0.999407,0.999409,0.999378,0.999417
0.793468,0.999147,0.999225,0.999225,0.999238,0.999378,0.999417
0.794193,0.999171,0.999123,0.999123,0.999131,0.999379,0.999418
0.794914,0.999248,0.999360,0.999360,0.999377,0.999379,0.999418
0.795566,0.999301,0.999416,0.999416,0.999464,0.999380,0.999418
0.796279,0.999240,0.999288,0.999288,0.999291,0.999380,0.999419
0.797019,0.999249,0.999295,0.999295,0.999260,0.999380,0.999419
0.797732,0.999248,0.999278,0.999278,0.999265,0.999381,0.999419
0.798438,0.999322,0.999199,0.999199,0.999237,0.999381,0.999420
0.799138,0.999256,0.999420,0.999420,0.999436,0.999381,0.999420
0.799832,0.999109,0.999240,0.999240,0.999273,0.999382,0.999420
0.800535,0.999195,0.999175,0.999175,0.999186,0.999382,0.999421
0.801274,0.999234,0.999334,0.999334,0.999335,0.999383,0.999421
0.801937,0.999274,0.999426,0.999426,0.999450,0.999383,0.999421
0.802642,0.999293,0.999333,0.999333,0.999351,0.999383,0.999422
0.803333,0.999244,0.999319,0.999319,0.999301,0.999384,0.999422
0.804071,0.999226,0.999236,0.999236,0.999235,0.999384,0.999422
0.804839,0.999336,0.999151,0.999151,0.999179,0.999384,0.999423
0.805520,0.999293,0.999427,0.999427,0.999449,0.999385,0.999423
0.806166,0.999157,0.999289,0.999289,0.999368,0.999385,0.999424
0.806884,0.999182,0.999221,0.999221,0.999211,0.999385,0.999424
0.807607,0.999186,0.999327,0.999327,0.999309,0.999386,0.999424
0.808342,0.999255,0.999365,0.999365,0.999379,0.999386,0.999425
0.809062,0.999301,0.999313,0.999313,0.999353,0.999386,0.999425
0.809734,0.999266,0.999368,0.999368,0.999362,0.999387,0.999425
0.810474,0.999208,0.999187,0.999187,0.999188,0.999387,0.999426
0.811207,0.999313,0.999154,0.999154,0.999171,0.999387,0.999426
0.811921,0.999311,0.999389,0.999389,0.999415,0.999388,0.999426
0.812570,0.999224,0.999363,0.999363,0.999434,0.999388,0.999427
0.813282,0.999172,0.999274,0.999274,0.999261,0.999388,0.999427
0.814005,0.999163,0.999319,0.999319,0.999308,0.999389,0.999427
0.814731,0.999248,0.999280,0.999280,0.999282,0.999389,0.999428
0.815453,0.999300,0.999304,0.999304,0.999350,0.999390,0.999428
0.816137,0.999299,0.999436,0.999436,0.999435,0.999390,0.999428
0.816859,0.999237,0.999213,0.999213,0.999201,0.999390,0.999429
0.817590,0.999280,0.999157,0.999157,0.999174,0.999391,0.999429
0.818284,0.999305,0.999369,0.999369,0.999372,0.999391,0.999430
0.818963,0.999290,0.999399,0.999399,0.999456,0.999392,0.999430
0.819660,0.999186,0.999344,0.999344,0.999334,0.999392,0.999430
0.820341,0.999128,0.999328,0.999328,0.999326,0.999392,0.999431
0.821130,0.999297,0.999283,0.999283,0.999271,0.999393,0.999431
0.821834,0.999263,0.999266,0.999266,0.999320,0.999393,0.999431
0.822480,0.999303,0.999439,0.999439,0.999467,0.999394,0.999432
0.823160,0.999291,0.999249,0.999249,0.999262,0.999394,0.999432
0.823930,0.999206,0.999216,0.999216,0.999207,0.999394,0.999432
0.824669,0.999323,0.999290,0.999290,0.999293,0.999395,0.999433
0.825358,0.999328,0.999405,0.999405,0.999443,0.999395,0.999433
0.826062,0.999228,0.999335,0.999335,0.999361,0.999396,0.999433
0.826740,0.999130,0.999339,0.999339,0.999344,0.999396,0.999434
0.827492,0.999255,0.999216,0.999216,0.999199,0.999396,0.999434
0.828239,0.999215,0.999222,0.999222,0.999275,0.999397,0.999434
0.828936,0.999322,0.999457,0.999457,0.999473,0.999397,0.999435
0.829619,0.999288,0.999326,0.999326,0.999339,0.999397,0.999435
0.830341,0.999265,0.999179,0.999179,0.999184,0.999398,0.999435
0.831110,0.999239,0.999291,0.999291,0.999285,0.999398,0.999436
0.831778,0.999354,0.999396,0.999396,0.999418,0.999398,0.999436
0.832475,0.999280,0.999337,0.999337,0.999373,0.999399,0.999436
0.833160,0.999160,0.999392,0.999392,0.999394,0.999399,0.999437
0.833886,0.999210,0.999240,0.999240,0.999238,0.999399,0.999437
0.834613,0.999202,0.999183,0.999183,0.999206,0.999400,0.999437
0.835336,0.999323,0.999434,0.999434,0.999454,0.999400,0.999438
0.836025,0.999319,0.999407,0.999407,0.999437,0.999401,0.999438
0.836740,0.999262,0.999217,0.999217,0.999228,0.999401,0.999438
0.837469,0.999256,0.999234,0.999234,0.999212,0.999402,0.999439
0.838184,0.999354,0.999393,0.999393,0.999407,0.999402,0.999439
0.838934,0.999319,0.999342,0.999342,0.999380,0.999402,0.999439
0.839631,0.999182,0.999428,0.999428,0.999416,0.999403,0.999440
0.840276,0.999197,0.999301,0.999301,0.999299,0.999403,0.999440
0.841040,0.999229,0.999183,0.999183,0.999193,0.999404,0.999440
0.841732,0.999291,0.999380,0.999380,0.999416,0.999404,0.999441
0.842415,0.999334,0.999423,0.999423,0.999467,0.999405,0.999441
0.843117,0.999274,0.999288,0.999288,0.999301,0.999405,0.999441
0.843864,0.999247,0.999279,0.999279,0.999244,0.999405,0.999442
0.844583,0.999364,0.999352,0.999352,0.999361,0.999406,0.999442
0.845282,0.999325,0.999275,0.999275,0.999317,0.999406,0.999442
0.845971,0.999267,0.999436,0.999436,0.999448,0.999407,0.999443
0.846659,0.999153,0.999282,0.999282,0.999300,0.999407,0.999443
0.847392,0.999208,0.999162,0.999162,0.999162,0.999407,0.999443
0.848113,0.999274,0.999355,0.999355,0.999383,0.999408,0.999444
0.848821,0.999335,0.999468,0.999468,0.999510,0.999408,0.999444
0.849477,0.999289,0.999325,0.999325,0.999351,0.999408,0.999444
0.850225,0.999309,0.999362,0.999362,0.999313,0.999409,0.999445
0.850930,0.999265,0.999298,0.999298,0.999286,0.999409,0.999445
0.851668,0.999343,0.999202,0.999202,0.999249,0.999410,0.999445
0.852337,0.999324,0.999440,0.999440,0.999451,0.999410,0.999446
0.853028,0.999171,0.999317,0.999317,0.999358,0.999410,0.999446
0.853713,0.999208,0.999214,0.999214,0.999233,0.999411,0.999446
0.854472,0.999270,0.999341,0.999341,0.999324,0.999411,0.999447
0.855176,0.999292,0.999432,0.999432,0.999459,0.999412,0.999447
0.855875,0.999325,0.999363,0.999363,0.999411,0.999412,0.999447
0.856635,0.999333,0.999389,0.999389,0.999341,0.999412,0.999448
0.857330,0.999250,0.999277,0.999277,0.999270,0.999413,0.999448
0.858069,0.999334,0.999188,0.999188,0.999210,0.999413,0.999448
0.858763,0.999353,0.999415,0.999415,0.999422,0.999414,0.999449
0.859461,0.999240,0.999405,0.999405,0.999445,0.999414,0.999449
0.860132,0.999193,0.999243,0.999243,0.999274,0.999415,0.999449
0.860870,0.999277,0.999298,0.999298,0.999270,0.999415,0.999450
0.861575,0.999253,0.999455,0.999455,0.999462,0.999416,0.999450
0.862263,0.999341,0.999336,0.999336,0.999384,0.999416,0.999451
0.862960,0.999349,0.999436,0.999436,0.999437,0.999416,0.999451
0.863685,0.999233,0.999270,0.999270,0.999255,0.999417,0.999451
0.864403,0.999360,0.999176,0.999176,0.999188,0.999417,0.999451
0.865122,0.999336,0.999382,0.999382,0.999412,0.999418,0.999452
0.865767,0.999301,0.999427,0.999427,0.999477,0.999418,0.999452
0.866534,0.999222,0.999298,0.999298,0.999334,0.999418,0.999452
0.867259,0.999205,0.999326,0.999326,0.999286,0.999419,0.999453
0.867960,0.999265,0.999379,0.999379,0.999378,0.999419,0.999453
0.868668,0.999332,0.999317,0.999317,0.999384,0.999420,0.999453
0.869338,0.999343,0.999455,0.999455,0.999452,0.999420,0.999454
0.870067,0.999298,0.999293,0.999293,0.999276,0.999420,0.999454
0.870793,0.999297,0.999192,0.999192,0.999194,0.999421,0.999454
0.871519,0.999320,0.999337,0.999337,0.999357,0.999421,0.999455
0.872169,0.999353,0.999459,0.999459,0.999506,0.999422,0.999455
0.872878,0.999253,0.999335,0.999335,0.999384,0.999422,0.999455
0.873623,0.999170,0.999351,0.999351,0.999327,0.999422,0.999456
0.874359,0.999283,0.999326,0.999326,0.999309,0.999423,0.999456
0.875083,0.999304,0.999334,0.999334,0.999379,0.999423,0.999456
0.875838,0.999368,0.999424,0.999424,0.999437,0.999424,0.999457
0.876517,0.999293,0.999390,0.999390,0.999383,0.999424,0.999457
0.877259,0.999289,0.999206,0.999206,0.999209,0.999425,0.999458
0.877982,0.999341,0.999248,0.999248,0.999267,0.999425,0.999458
0.878679,0.999384,0.999455,0.999455,0.999464,0.999425,0.999458
0.879357,0.999265,0.999386,0.999386,0.999462,0.999426,0.999459
0.880067,0.999227,0.999319,0.999319,0.999292,0.999426,0.999459
0.880803,0.999241,0.999341,0.999341,0.999344,0.999427,0.999459
0.881539,0.999321,0.999419,0.999419,0.999412,0.999427,0.999460
0.882234,0.999351,0.999368,0.999368,0.999396,0.999428,0.999460
0.882880,0.999328,0.999451,0.999451,0.999463,0.999428,0.999460
0.883605,0.999316,0.999240,0.999240,0.999226,0.999429,0.999461
0.884388,0.999325,0.999253,0.999253,0.999265,0.999429,0.999461
0.885083,0.999361,0.999405,0.999405,0.999431,0.999430,0.999461
0.885755,0.999337,0.999420,0.999420,0.999484,0.999430,0.999462
