All calculations,Vmesa_ESS_690V,ESS_GC,PQ_Meas_BCs_CurrentSource,ESS_GC,ESS_GC,BC_DCLinkSide,FC_DCLinkSide
"b:tnow in s","s:u in p.u.","m:Psum:busac in MW","s:p in p.u.","s:uDC in p.u.","s:iDC in p.u.","s:i0dc in p.u.","s:i0dc in p.u."
0.517058,1.013245,0.150596,0.228800,1.000037,-0.051683,0.105229,0.001774
0.517735,1.013287,0.151170,0.264225,0.999591,-0.048282,0.105275,0.001776
0.518462,1.013791,0.156400,0.275188,0.999663,-0.041824,0.105310,0.001778
0.519161,1.014750,0.145721,0.286592,1.000334,-0.041725,0.105319,0.001779
0.519859,1.015619,0.168769,0.255494,1.000315,-0.049777,0.105331,0.001781
0.520558,1.012443,0.145095,0.234008,0.999778,-0.050813,0.105362,0.001783
0.521268,1.012742,0.144642,0.197985,0.999429,-0.046910,0.105403,0.001784
0.521955,1.013335,0.139592,0.202401,0.999738,-0.041042,0.105434,0.001786
0.522663,1.014766,0.150207,0.192728,1.000311,-0.044626,0.105437,0.001788
0.523341,1.013792,0.139708,0.224709,1.000166,-0.050396,0.105455,0.001790
0.524069,1.012865,0.154563,0.240503,0.999636,-0.051308,0.105494,0.001791
0.524739,1.013519,0.148815,0.276289,0.999409,-0.045153,0.105532,0.001793
0.525520,1.014037,0.144981,0.282483,0.999952,-0.039227,0.105553,0.001795
0.526179,1.016411,0.175354,0.277751,1.000383,-0.046441,0.105552,0.001796
0.526901,1.013281,0.145813,0.236993,1.000051,-0.050060,0.105573,0.001798
0.527595,1.012694,0.148370,0.220568,0.999589,-0.049617,0.105606,0.001800
0.528272,1.013379,0.149945,0.195394,0.999533,-0.044254,0.105642,0.001802
0.529039,1.013222,0.127369,0.196893,1.000207,-0.039935,0.105653,0.001803
0.529682,1.015012,0.145400,0.201921,1.000477,-0.047967,0.105653,0.001805
0.530385,1.013127,0.150518,0.242472,1.000061,-0.051406,0.105687,0.001806
0.531113,1.013136,0.149505,0.249482,0.999610,-0.049469,0.105719,0.001808
0.531750,1.014650,0.173993,0.295404,0.999711,-0.041921,0.105751,0.001810
0.532474,1.014984,0.155829,0.279599,1.000402,-0.041500,0.105750,0.001812
0.533186,1.014995,0.153392,0.264916,1.000460,-0.048155,0.105754,0.001813
0.533894,1.013094,0.162811,0.222068,0.999944,-0.051763,0.105782,0.001815
0.534613,1.011937,0.129686,0.215743,0.999583,-0.047292,0.105810,0.001816
0.535319,1.013533,0.156836,0.188582,0.999862,-0.041406,0.105835,0.001818
0.535964,1.014459,0.143698,0.208964,1.000431,-0.045330,0.105832,0.001820
0.536690,1.014045,0.149286,0.215273,1.000275,-0.050176,0.105842,0.001821
0.537400,1.012954,0.159084,0.251596,0.999725,-0.051559,0.105876,0.001823
0.538132,1.012614,0.141333,0.270731,0.999460,-0.044577,0.105904,0.001825
0.538852,1.014771,0.162358,0.285524,0.999975,-0.041444,0.105916,0.001826
0.539535,1.014932,0.160369,0.277017,1.000372,-0.045202,0.105906,0.001828
0.540241,1.014146,0.164097,0.242728,0.999998,-0.051971,0.105922,0.001830
0.540930,1.012007,0.137940,0.221669,0.999501,-0.049747,0.105944,0.001831
0.541671,1.012692,0.145686,0.190652,0.999436,-0.043989,0.105974,0.001833
0.542358,1.014176,0.142108,0.204604,1.000114,-0.041843,0.105975,0.001835
0.543066,1.014887,0.159429,0.199443,1.000311,-0.048349,0.105969,0.001836
0.543796,1.012698,0.145507,0.241942,0.999865,-0.051053,0.105994,0.001838
0.544469,1.013384,0.154670,0.253868,0.999458,-0.049246,0.106019,0.001839
0.545227,1.013269,0.145634,0.289645,0.999625,-0.040606,0.106043,0.001841
0.545880,1.015083,0.154616,0.276531,1.000320,-0.042722,0.106036,0.001843
0.546554,1.014983,0.162133,0.270328,1.000350,-0.048304,0.106030,0.001844
0.547286,1.012814,0.153493,0.219309,0.999847,-0.050979,0.106056,0.001846
0.547970,1.012532,0.140784,0.215884,0.999531,-0.047584,0.106076,0.001847
0.548719,1.013518,0.147777,0.192939,0.999917,-0.040786,0.106096,0.001849
0.549433,1.013751,0.129786,0.204428,1.000515,-0.043996,0.106084,0.001850
0.550084,1.014335,0.154824,0.215790,1.000357,-0.051173,0.106089,0.001852
0.550800,1.012873,0.160411,0.256487,0.999821,-0.051332,0.106119,0.001854
0.551515,1.013305,0.154581,0.272217,0.999592,-0.045255,0.106141,0.001855
0.552166,1.014778,0.167651,0.296989,1.000139,-0.040509,0.106145,0.001857
0.552916,1.015493,0.164138,0.269441,1.000541,-0.045882,0.106129,0.001858
0.553612,1.013411,0.153529,0.247418,1.000172,-0.051119,0.106139,0.001860
0.554330,1.012666,0.157321,0.212553,0.999681,-0.049502,0.106154,0.001861
0.555037,1.012272,0.142527,0.199769,0.999594,-0.044254,0.106176,0.001863
0.555723,1.013943,0.148862,0.196458,1.000224,-0.041823,0.106170,0.001865
0.556373,1.014349,0.152558,0.213854,1.000367,-0.049334,0.106157,0.001866
0.557134,1.012323,0.148273,0.237346,0.999874,-0.050934,0.106176,0.001868
0.557840,1.013164,0.153494,0.255622,0.999423,-0.050121,0.106190,0.001869
0.558546,1.013368,0.156916,0.296254,0.999603,-0.039867,0.106204,0.001871
0.559261,1.015554,0.170209,0.277488,1.000235,-0.044541,0.106187,0.001872
0.559933,1.014325,0.155965,0.263454,1.000193,-0.048322,0.106174,0.001874
0.560659,1.012677,0.157289,0.225063,0.999665,-0.051483,0.106188,0.001875
0.561331,1.011603,0.127807,0.211000,0.999375,-0.046771,0.106201,0.001877
0.562064,1.014005,0.158105,0.188238,0.999756,-0.041044,0.106209,0.001878
0.562739,1.013897,0.137850,0.209134,1.000321,-0.045500,0.106191,0.001880
0.563459,1.013829,0.149192,0.216497,1.000149,-0.050495,0.106187,0.001881
0.564159,1.012245,0.146619,0.255764,0.999663,-0.049785,0.106209,0.001883
0.564868,1.013689,0.157036,0.269425,0.999479,-0.045519,0.106222,0.001884
0.565566,1.013434,0.141203,0.292609,1.000093,-0.039274,0.106220,0.001886
0.566280,1.015428,0.157135,0.265045,1.000506,-0.046437,0.106199,0.001887
0.566981,1.013241,0.154097,0.250929,1.000165,-0.050560,0.106200,0.001889
0.567686,1.012684,0.152057,0.206484,0.999704,-0.049351,0.106216,0.001890
0.568462,1.012734,0.147291,0.202235,0.999703,-0.044091,0.106230,0.001892
0.569137,1.013586,0.135162,0.202234,1.000403,-0.041633,0.106218,0.001893
0.569840,1.014226,0.146205,0.209561,1.000527,-0.048917,0.106200,0.001895
0.570541,1.012366,0.152547,0.242720,1.000026,-0.051474,0.106216,0.001896
0.571260,1.013799,0.168823,0.262684,0.999607,-0.049517,0.106226,0.001898
0.571966,1.013162,0.155214,0.294007,0.999839,-0.040101,0.106235,0.001899
0.572662,1.015682,0.171025,0.277916,1.000454,-0.044489,0.106211,0.001901
0.573342,1.014425,0.162644,0.263652,1.000335,-0.049517,0.106193,0.001902
0.574069,1.012325,0.158649,0.216757,0.999789,-0.051100,0.106204,0.001904
0.574775,1.012233,0.142086,0.214291,0.999488,-0.047249,0.106209,0.001905
0.575465,1.014021,0.162881,0.189866,0.999932,-0.041428,0.106207,0.001907
0.576239,1.012996,0.130134,0.211012,1.000371,-0.046074,0.106179,0.001908
0.576914,1.013478,0.154054,0.224468,1.000050,-0.051402,0.106173,0.001909
0.577640,1.012731,0.158432,0.252061,0.999523,-0.051427,0.106183,0.001911
0.578333,1.012499,0.145910,0.282813,0.999429,-0.042068,0.106189,0.001912
0.579061,1.015614,0.174836,0.287845,1.000085,-0.042750,0.106169,0.001914
0.579740,1.014615,0.162285,0.273915,1.000295,-0.046566,0.106136,0.001915
0.580458,1.012923,0.154422,0.232254,0.999836,-0.051721,0.106138,0.001917
0.581135,1.011999,0.139868,0.218569,0.999430,-0.048764,0.106136,0.001918
0.581853,1.013009,0.151882,0.187939,0.999553,-0.042220,0.106142,0.001919
0.582539,1.013219,0.127921,0.202784,1.000243,-0.042558,0.106116,0.001921
0.583240,1.014493,0.153114,0.212789,1.000316,-0.049595,0.106093,0.001922
0.583933,1.011985,0.142431,0.241718,0.999842,-0.050390,0.106103,0.001923
0.584639,1.013327,0.152111,0.260614,0.999504,-0.048651,0.106106,0.001925
0.585336,1.013245,0.150879,0.293778,0.999831,-0.039332,0.106104,0.001926
0.586062,1.015527,0.163539,0.273989,1.000476,-0.044237,0.106074,0.001928
0.586741,1.013891,0.151373,0.258594,1.000346,-0.049511,0.106055,0.001929
0.587469,1.012571,0.157453,0.216383,0.999829,-0.050826,0.106060,0.001930
0.588161,1.011881,0.137031,0.211576,0.999598,-0.046334,0.106064,0.001932
0.588921,1.013032,0.137624,0.191308,1.000156,-0.039834,0.106053,0.001933
0.589569,1.014737,0.152334,0.211066,1.000553,-0.047780,0.106022,0.001935
0.590313,1.012823,0.147586,0.225328,1.000209,-0.051004,0.106017,0.001936
0.590995,1.012793,0.158574,0.254017,0.999687,-0.050989,0.106020,0.001938
0.591727,1.013163,0.157841,0.286822,0.999619,-0.042789,0.106024,0.001939
0.592459,1.014669,0.163025,0.281248,1.000264,-0.042048,0.105999,0.001940
0.593117,1.015062,0.165246,0.267940,1.000433,-0.047101,0.105965,0.001942
0.593798,1.012598,0.160930,0.238090,0.999947,-0.051842,0.105957,0.001943
0.594526,1.012137,0.144727,0.209588,0.999528,-0.048531,0.105953,0.001944
0.595162,1.013323,0.163588,0.200648,0.999618,-0.043217,0.105951,0.001946
0.595922,1.014081,0.150453,0.193708,1.000266,-0.043389,0.105918,0.001947
0.596631,1.013665,0.143409,0.218294,1.000266,-0.049636,0.105887,0.001948
0.597313,1.011965,0.150684,0.238971,0.999744,-0.051191,0.105888,0.001950
0.598039,1.013296,0.157428,0.267276,0.999386,-0.047825,0.105881,0.001951
0.598720,1.012920,0.146118,0.289375,0.999743,-0.039253,0.105869,0.001952
0.599460,1.015916,0.179632,0.278303,1.000317,-0.045604,0.105826,0.001954
0.600132,1.013507,0.149168,0.254186,1.000139,-0.049398,0.105799,0.001955
0.600869,1.012083,0.149171,0.217261,0.999628,-0.050084,0.105794,0.001956
0.601561,1.012341,0.141737,0.209481,0.999438,-0.046345,0.105786,0.001957
0.602266,1.013739,0.151348,0.188120,1.000023,-0.040771,0.105764,0.001959
0.602960,1.013213,0.125342,0.211519,1.000421,-0.046268,0.105726,0.001960
0.603675,1.013403,0.153495,0.221490,1.000085,-0.051838,0.105710,0.001961
0.604359,1.012226,0.145316,0.260627,0.999642,-0.048258,0.105712,0.001963
0.605078,1.013072,0.151558,0.271598,0.999591,-0.043783,0.105703,0.001964
0.605758,1.014761,0.159648,0.294660,1.000306,-0.040319,0.105672,0.001965
0.606466,1.015025,0.161174,0.259156,1.000497,-0.048044,0.105635,0.001967
0.607199,1.012354,0.146106,0.238480,1.000037,-0.051192,0.105624,0.001968
0.607869,1.012756,0.153685,0.205057,0.999620,-0.048762,0.105616,0.001969
0.608636,1.011961,0.135822,0.198926,0.999781,-0.041325,0.105609,0.001970
0.609319,1.013973,0.141704,0.193772,1.000437,-0.043273,0.105570,0.001972
0.609967,1.013954,0.151707,0.222515,1.000397,-0.050754,0.105539,0.001973
0.610713,1.011768,0.146969,0.236216,0.999847,-0.051161,0.105534,0.001974
0.611386,1.013623,0.164998,0.271289,0.999515,-0.047593,0.105526,0.001976
0.612136,1.013117,0.146485,0.292864,0.999912,-0.038926,0.105506,0.001977
0.612848,1.015373,0.172777,0.271946,1.000408,-0.045950,0.105461,0.001978
0.613523,1.013517,0.155223,0.249329,1.000140,-0.050088,0.105430,0.001979
0.614240,1.012056,0.152631,0.217465,0.999619,-0.050488,0.105419,0.001981
0.614915,1.012680,0.154532,0.197210,0.999430,-0.046055,0.105408,0.001982
0.615563,1.013243,0.142108,0.202454,0.999967,-0.040358,0.105380,0.001983
0.616279,1.014025,0.149906,0.197714,1.000357,-0.046662,0.105332,0.001984
0.617012,1.012760,0.143450,0.234574,1.000020,-0.050892,0.105309,0.001985
0.617711,1.012069,0.146475,0.251020,0.999524,-0.049516,0.105298,0.001987
0.618434,1.013517,0.162665,0.281409,0.999472,-0.043128,0.105283,0.001988
0.619119,1.013997,0.147204,0.280406,1.000156,-0.040756,0.105244,0.001989
0.619773,1.015127,0.162735,0.274399,1.000393,-0.046518,0.105195,0.001990
0.620497,1.012444,0.146610,0.225284,0.999954,-0.050671,0.105175,0.001991
0.621186,1.012064,0.142232,0.215017,0.999558,-0.048359,0.105157,0.001993
0.621917,1.012278,0.138384,0.193243,0.999708,-0.041522,0.105141,0.001994
0.622643,1.013361,0.132880,0.197006,1.000388,-0.042400,0.105095,0.001995
0.623286,1.013996,0.144288,0.209678,1.000417,-0.049355,0.105057,0.001996
0.623995,1.012481,0.154341,0.245316,0.999910,-0.051457,0.105046,0.001997
0.624718,1.011921,0.131806,0.260372,0.999574,-0.046126,0.105031,0.001999
0.625435,1.013884,0.162226,0.286566,0.999925,-0.040758,0.105007,0.002000
0.626136,1.014738,0.152233,0.279549,1.000510,-0.043004,0.104954,0.002001
0.626841,1.013977,0.156376,0.244629,1.000288,-0.050787,0.104923,0.002002
0.627530,1.011917,0.148372,0.220677,0.999761,-0.050206,0.104903,0.002003
0.628261,1.011951,0.139809,0.197288,0.999534,-0.045520,0.104890,0.002005
0.628937,1.012810,0.133697,0.195077,1.000070,-0.040125,0.104856,0.002006
0.629679,1.014251,0.151684,0.199260,1.000434,-0.047384,0.104804,0.002007
0.630372,1.012912,0.150278,0.236117,1.000045,-0.051442,0.104782,0.002008
0.631072,1.012194,0.146199,0.241622,0.999545,-0.050585,0.104761,0.002009
0.631827,1.013603,0.164168,0.290486,0.999539,-0.041889,0.104744,0.002010
0.632539,1.013452,0.139249,0.285270,1.000231,-0.039347,0.104692,0.002012
0.633240,1.015084,0.166073,0.254872,1.000300,-0.049336,0.104645,0.002013
0.633930,1.011825,0.146071,0.230724,0.999815,-0.050649,0.104617,0.002014
0.634616,1.012198,0.140984,0.205913,0.999451,-0.047409,0.104596,0.002015
0.635318,1.012918,0.149089,0.189048,0.999665,-0.041398,0.104572,0.002016
0.635962,1.013617,0.137759,0.202962,1.000318,-0.043172,0.104519,0.002017
0.636683,1.013948,0.145326,0.206056,1.000296,-0.049028,0.104473,0.002018
0.637400,1.011751,0.142968,0.246300,0.999793,-0.050377,0.104455,0.002019
0.638114,1.013169,0.154021,0.259280,0.999465,-0.046484,0.104431,0.002021
0.638832,1.012923,0.143049,0.289810,0.999870,-0.039235,0.104399,0.002022
0.639480,1.014759,0.151349,0.268338,1.000455,-0.043667,0.104340,0.002023
0.640163,1.013878,0.151490,0.256103,1.000283,-0.049237,0.104296,0.002024
0.640886,1.011946,0.145938,0.208198,0.999783,-0.049476,0.104273,0.002025
0.641572,1.011976,0.135980,0.206913,0.999569,-0.045829,0.104248,0.002026
0.642331,1.012867,0.134400,0.190086,1.000152,-0.039864,0.104208,0.002027
0.643039,1.013657,0.134393,0.202826,1.000517,-0.046102,0.104151,0.002028
0.643713,1.012777,0.144518,0.222218,1.000157,-0.050723,0.104119,0.002029
0.644405,1.012664,0.153094,0.254934,0.999671,-0.049746,0.104100,0.002030
0.645121,1.011985,0.136152,0.271627,0.999608,-0.041690,0.104073,0.002032
0.645769,1.014993,0.161739,0.286824,1.000276,-0.041064,0.104023,0.002033
0.646516,1.014354,0.153256,0.258476,1.000436,-0.046823,0.103965,0.002034
0.647210,1.012122,0.140985,0.230546,0.999945,-0.050674,0.103937,0.002035
0.647931,1.011636,0.133115,0.210562,0.999516,-0.047888,0.103906,0.002036
0.648651,1.012599,0.144610,0.184697,0.999677,-0.040847,0.103880,0.002037
0.649361,1.012328,0.113686,0.203078,1.000325,-0.042436,0.103821,0.002038
0.650077,1.014013,0.151067,0.205592,1.000257,-0.050407,0.103767,0.002039
0.650791,1.012021,0.147853,0.246350,0.999721,-0.050250,0.103746,0.002040
0.651484,1.012223,0.134237,0.261193,0.999432,-0.045293,0.103717,0.002041
0.652236,1.014639,0.165936,0.287948,0.999902,-0.040021,0.103675,0.002042
0.652935,1.014323,0.150109,0.268782,1.000382,-0.043624,0.103609,0.002043
0.653622,1.013177,0.146113,0.240688,1.000078,-0.050221,0.103566,0.002044
0.654330,1.011919,0.144953,0.211482,0.999597,-0.049006,0.103533,0.002045
0.655030,1.011728,0.130299,0.196529,0.999472,-0.043876,0.103506,0.002046
0.655722,1.013016,0.130235,0.194941,1.000105,-0.039717,0.103455,0.002048
0.656415,1.014724,0.150227,0.203530,1.000425,-0.047333,0.103391,0.002048
0.657131,1.011867,0.131209,0.226721,1.000047,-0.049334,0.103358,0.002049
0.657859,1.012426,0.141451,0.247522,0.999577,-0.049368,0.103325,0.002051
0.658533,1.013265,0.154785,0.284292,0.999642,-0.040245,0.103295,0.002052
0.659261,1.014429,0.151508,0.272782,1.000354,-0.041029,0.103232,0.002053
0.659940,1.014113,0.140334,0.260048,1.000452,-0.046408,0.103171,0.002054
0.660669,1.012354,0.151676,0.215436,0.999953,-0.050620,0.103136,0.002055
0.661360,1.011022,0.116426,0.210715,0.999597,-0.046226,0.103099,0.002056
0.662080,1.012774,0.146234,0.182819,0.999888,-0.040267,0.103062,0.002057
0.662761,1.013685,0.131202,0.203369,1.000477,-0.044033,0.102996,0.002058
0.663490,1.013183,0.136875,0.210002,1.000320,-0.049038,0.102946,0.002059
0.664200,1.012324,0.148129,0.245580,0.999775,-0.050307,0.102916,0.002060
0.664938,1.011974,0.133354,0.265764,0.999529,-0.043094,0.102882,0.002061
0.665652,1.013568,0.143632,0.274769,1.000044,-0.040146,0.102832,0.002062
0.666320,1.014437,0.151345,0.267581,1.000434,-0.044150,0.102762,0.002063
0.666994,1.013255,0.150322,0.238491,1.000062,-0.050508,0.102716,0.002063
0.667728,1.011612,0.134726,0.207116,0.999564,-0.048382,0.102678,0.002064
0.668437,1.012018,0.135389,0.194031,0.999466,-0.043682,0.102645,0.002065
0.669127,1.013208,0.127869,0.190919,1.000115,-0.039748,0.102588,0.002066
0.669840,1.013458,0.135193,0.199690,1.000337,-0.046705,0.102521,0.002067
0.670526,1.012079,0.135768,0.227001,0.999892,-0.049860,0.102482,0.002068
0.671240,1.012687,0.144069,0.250054,0.999468,-0.048348,0.102446,0.002069
0.671937,1.011847,0.122330,0.276306,0.999601,-0.038627,0.102407,0.002070
0.672676,1.014874,0.152971,0.267010,1.000288,-0.042147,0.102339,0.002071
0.673343,1.014111,0.148229,0.258550,1.000306,-0.047123,0.102272,0.002072
0.674069,1.011782,0.136930,0.211590,0.999805,-0.049278,0.102236,0.002073
0.674760,1.011690,0.124205,0.207508,0.999491,-0.046192,0.102193,0.002074
0.675479,1.013081,0.138838,0.183895,0.999880,-0.039469,0.102150,0.002075
0.676211,1.012670,0.110164,0.198550,1.000474,-0.042359,0.102079,0.002076
0.676868,1.013648,0.139874,0.205487,1.000323,-0.049543,0.102022,0.002077
0.677589,1.011562,0.135426,0.245481,0.999804,-0.048601,0.101992,0.002078
0.678277,1.013080,0.145876,0.257811,0.999565,-0.044947,0.101951,0.002079
0.678948,1.013182,0.138158,0.288793,1.000114,-0.037209,0.101897,0.002080
0.679660,1.014994,0.150765,0.257956,1.000540,-0.044714,0.101824,0.002080
0.680341,1.012600,0.132938,0.239014,1.000212,-0.049066,0.101770,0.002081
0.681067,1.012018,0.142082,0.202153,0.999721,-0.048178,0.101728,0.002082
0.681738,1.011048,0.117102,0.198487,0.999605,-0.042751,0.101689,0.002083
0.682461,1.013488,0.138470,0.182856,1.000216,-0.039690,0.101627,0.002084
0.683140,1.013568,0.130465,0.204140,1.000453,-0.046540,0.101558,0.002085
0.683858,1.012204,0.136666,0.220231,1.000002,-0.050289,0.101508,0.002086
0.684534,1.012050,0.135037,0.253835,0.999544,-0.046715,0.101471,0.002087
0.685266,1.012894,0.143130,0.266034,0.999605,-0.040508,0.101422,0.002088
0.686022,1.013955,0.137213,0.277474,1.000275,-0.040767,0.101349,0.002088
0.686678,1.014146,0.147040,0.242167,1.000248,-0.048106,0.101280,0.002089
0.687386,1.011508,0.131900,0.227515,0.999720,-0.048882,0.101228,0.002090
0.688085,1.011556,0.123660,0.192650,0.999384,-0.045183,0.101185,0.002091
0.688770,1.012845,0.132230,0.188860,0.999726,-0.039538,0.101133,0.002092
0.689520,1.013559,0.127260,0.188951,1.000309,-0.043004,0.101056,0.002093
0.690225,1.012710,0.122140,0.212663,1.000141,-0.048495,0.100994,0.002094
0.690912,1.011392,0.127693,0.235216,0.999641,-0.048289,0.100954,0.002094
0.691638,1.012613,0.130450,0.258694,0.999446,-0.043456,0.100909,0.002095
0.692336,1.012769,0.122851,0.277539,1.000027,-0.036705,0.100849,0.002096
0.693060,1.015240,0.149395,0.258449,1.000450,-0.044520,0.100770,0.002097
0.693737,1.012062,0.124058,0.236448,1.000126,-0.048122,0.100711,0.002098
0.694469,1.011756,0.128816,0.198599,0.999667,-0.046868,0.100668,0.002099
0.695176,1.012382,0.131353,0.193803,0.999660,-0.042076,0.100619,0.002100
0.695923,1.013084,0.119035,0.181384,1.000366,-0.038938,0.100549,0.002101
0.696611,1.012976,0.109345,0.205376,1.000536,-0.045821,0.100478,0.002101
0.697286,1.012143,0.136530,0.220933,1.000064,-0.049776,0.100431,0.002102
0.698015,1.012438,0.134902,0.253078,0.999645,-0.046179,0.100385,0.002103
0.698718,1.012681,0.136081,0.273075,0.999827,-0.038737,0.100336,0.002104
0.699373,1.015139,0.152866,0.272694,1.000489,-0.041173,0.100255,0.002105
0.700108,1.013500,0.130305,0.241089,1.000408,-0.046667,0.100184,0.002105
0.700804,1.011481,0.133071,0.213664,0.999866,-0.049067,0.100134,0.002106
0.701514,1.012004,0.126713,0.192007,0.999555,-0.045053,0.100084,0.002107
0.702235,1.012099,0.124430,0.185400,0.999931,-0.038312,0.100028,0.002108
0.702880,1.013400,0.125621,0.186009,1.000413,-0.043577,0.099946,0.002109
0.703583,1.012695,0.124560,0.218551,1.000153,-0.048863,0.099881,0.002109
0.704312,1.011097,0.120590,0.231938,0.999613,-0.047879,0.099835,0.002110
0.705032,1.013184,0.146718,0.264690,0.999422,-0.042513,0.099782,0.002111
0.705730,1.013034,0.121803,0.271958,1.000011,-0.037129,0.099713,0.002112
0.706442,1.014415,0.145221,0.256986,1.000332,-0.044554,0.099629,0.002113
0.707125,1.012322,0.126257,0.223021,0.999931,-0.048581,0.099566,0.002113
0.707811,1.011410,0.118913,0.201601,0.999468,-0.046796,0.099511,0.002114
0.708533,1.011165,0.110251,0.185927,0.999481,-0.040251,0.099460,0.002115
0.709237,1.013761,0.126194,0.185158,1.000155,-0.039672,0.099384,0.002116
0.709933,1.012952,0.114123,0.196621,1.000327,-0.045310,0.099306,0.002116
0.710641,1.011646,0.118468,0.220838,0.999871,-0.048800,0.099251,0.002117
0.711336,1.011790,0.116234,0.249460,0.999507,-0.044155,0.099202,0.002118
0.712051,1.012692,0.124499,0.261724,0.999710,-0.038494,0.099145,0.002119
0.712738,1.013726,0.119993,0.266243,1.000424,-0.038840,0.099064,0.002119
0.713437,1.014502,0.141008,0.243193,1.000407,-0.047107,0.098989,0.002120
0.714130,1.011199,0.115593,0.209980,0.999915,-0.047544,0.098934,0.002121
0.714839,1.011369,0.112930,0.191223,0.999610,-0.044207,0.098883,0.002122
0.715552,1.012042,0.109447,0.190429,1.000032,-0.037754,0.098821,0.002122
0.716259,1.013737,0.120090,0.181464,1.000578,-0.041827,0.098736,0.002123
0.716941,1.012567,0.116697,0.213685,1.000358,-0.048125,0.098671,0.002124
0.717669,1.011787,0.131194,0.227916,0.999809,-0.048649,0.098620,0.002125
0.718338,1.012321,0.126615,0.261560,0.999613,-0.041383,0.098568,0.002125
0.719077,1.013661,0.133235,0.261540,1.000181,-0.038079,0.098495,0.002126
0.719756,1.014638,0.138629,0.261611,1.000523,-0.043200,0.098405,0.002127
0.720485,1.012287,0.128021,0.214097,1.000096,-0.048504,0.098342,0.002127
0.721189,1.011320,0.118754,0.206146,0.999626,-0.046288,0.098280,0.002128
0.721882,1.012012,0.122905,0.179751,0.999605,-0.040400,0.098226,0.002129
0.722637,1.012094,0.101881,0.186754,1.000242,-0.038553,0.098146,0.002130
0.723282,1.013670,0.125640,0.190734,1.000330,-0.046604,0.098059,0.002130
0.723993,1.011529,0.121513,0.228399,0.999827,-0.048214,0.098003,0.002131
0.724713,1.011838,0.115416,0.235284,0.999405,-0.045349,0.097942,0.002132
0.725363,1.013813,0.146699,0.275408,0.999636,-0.038200,0.097880,0.002132
0.726123,1.013656,0.123549,0.258465,1.000271,-0.039409,0.097787,0.002133
0.726828,1.013437,0.123963,0.238743,1.000177,-0.046315,0.097707,0.002134
0.727512,1.011425,0.119817,0.202739,0.999664,-0.047294,0.097644,0.002134
0.728223,1.010740,0.094999,0.192017,0.999397,-0.042984,0.097585,0.002135
0.728920,1.012385,0.111294,0.176655,0.999850,-0.036922,0.097515,0.002136
0.729566,1.013559,0.113357,0.191426,1.000373,-0.042677,0.097426,0.002136
0.730292,1.012541,0.109222,0.200788,1.000174,-0.046677,0.097355,0.002137
0.730997,1.011751,0.118584,0.234851,0.999690,-0.047042,0.097299,0.002138
0.731724,1.012063,0.111791,0.247939,0.999528,-0.040685,0.097242,0.002138
0.732455,1.012586,0.106747,0.260712,1.000153,-0.036246,0.097165,0.002139
0.733120,1.014103,0.118531,0.250279,1.000552,-0.041608,0.097073,0.002140
0.733841,1.012521,0.121380,0.220737,1.000177,-0.047843,0.097007,0.002140
0.734530,1.011250,0.106475,0.194830,0.999724,-0.045768,0.096945,0.002141
0.735269,1.011744,0.112376,0.176032,0.999748,-0.039443,0.096887,0.002142
0.735960,1.012516,0.095171,0.190353,1.000453,-0.038086,0.096801,0.002142
0.736659,1.013634,0.118400,0.187820,1.000539,-0.045322,0.096717,0.002143
0.737394,1.011352,0.114447,0.223521,1.000025,-0.047743,0.096660,0.002144
0.738085,1.013023,0.134986,0.241239,0.999605,-0.044954,0.096598,0.002144
0.738845,1.012424,0.117310,0.265489,0.999864,-0.036849,0.096531,0.002145
0.739520,1.013937,0.122677,0.254709,1.000455,-0.039433,0.096436,0.002146
0.740180,1.013886,0.134140,0.235876,1.000271,-0.047009,0.096353,0.002146
0.740912,1.010900,0.111606,0.197979,0.999732,-0.046539,0.096287,0.002147
0.741575,1.011446,0.108035,0.190364,0.999451,-0.042969,0.096226,0.002147
0.742264,1.013063,0.123975,0.171264,0.999882,-0.037197,0.096155,0.002148
0.743018,1.011968,0.089636,0.189512,1.000353,-0.041115,0.096059,0.002149
0.743693,1.012740,0.115688,0.200084,1.000060,-0.047390,0.095978,0.002149
0.744404,1.011822,0.119676,0.232083,0.999542,-0.046865,0.095917,0.002150
0.745122,1.011885,0.110116,0.248830,0.999415,-0.039152,0.095851,0.002150
0.745818,1.013913,0.122286,0.265710,1.000072,-0.036661,0.095765,0.002151
0.746534,1.013489,0.113713,0.242125,1.000339,-0.041917,0.095665,0.002152
0.747241,1.011853,0.108247,0.212852,0.999914,-0.047108,0.095594,0.002152
0.747934,1.010926,0.095750,0.197238,0.999499,-0.044381,0.095521,0.002153
0.748653,1.012290,0.114017,0.170333,0.999612,-0.038185,0.095457,0.002153
0.749361,1.011877,0.078781,0.183561,1.000313,-0.037695,0.095365,0.002154
0.750040,1.013507,0.109288,0.189534,1.000389,-0.044869,0.095276,0.002154
0.750733,1.011149,0.101598,0.221292,0.999912,-0.045873,0.095216,0.002155
0.751460,1.011905,0.100834,0.229476,0.999559,-0.044205,0.095149,0.002156
0.752150,1.012285,0.109076,0.268231,0.999885,-0.034171,0.095079,0.002156
0.752863,1.014586,0.119423,0.245648,1.000505,-0.039883,0.094986,0.002157
0.753532,1.013041,0.108946,0.231837,1.000388,-0.044675,0.094900,0.002157
